Sentence	SentenceID	Region	Word	Surprisal	SurprisalReweighted	Repetition
180	Staub_2010.E1.1.SRC	3	who	4.496	3.703	0
180	Staub_2010.E1.1.SRC	3	who	4.157	3.706	1
180	Staub_2010.E1.1.SRC	3	who	4.359	3.942	0
180	Staub_2010.E1.1.SRC	3	who	5.452	3.828	1
180	Staub_2010.E1.1.SRC	4	followed	7.596	7.401	0
180	Staub_2010.E1.1.SRC	4	followed	7.504	7.456	1
180	Staub_2010.E1.1.SRC	4	followed	7.635	7.515	0
180	Staub_2010.E1.1.SRC	4	followed	7.531	7.585	1
180	Staub_2010.E1.1.SRC	5	the	1.749	1.544	0
180	Staub_2010.E1.1.SRC	5	the	2.379	1.822	1
180	Staub_2010.E1.1.SRC	5	the	3.007	1.818	0
180	Staub_2010.E1.1.SRC	5	the	2.558	1.756	1
180	Staub_2010.E1.1.SRC	6	kids	6.748	6.122	0
180	Staub_2010.E1.1.SRC	6	kids	7.344	6.422	1
180	Staub_2010.E1.1.SRC	6	kids	6.504	6.007	0
180	Staub_2010.E1.1.SRC	6	kids	7.339	6.118	1
180	Staub_2010.E1.1.SRC	7	wondered	12.426	12.086	0
180	Staub_2010.E1.1.SRC	7	wondered	12.365	12.164	1
180	Staub_2010.E1.1.SRC	7	wondered	12.074	12.519	0
180	Staub_2010.E1.1.SRC	7	wondered	12.318	12.274	1
181	Staub_2010.E1.1.ORC	3	who	3.724	3.678	0
181	Staub_2010.E1.1.ORC	3	who	3.857	3.952	1
181	Staub_2010.E1.1.ORC	3	who	4.413	3.776	0
181	Staub_2010.E1.1.ORC	3	who	3.762	3.669	1
181	Staub_2010.E1.1.ORC	4	the	6.971	6.949	0
181	Staub_2010.E1.1.ORC	4	the	7.097	7.15	1
181	Staub_2010.E1.1.ORC	4	the	7.033	7.056	0
181	Staub_2010.E1.1.ORC	4	the	7.05	7.304	1
181	Staub_2010.E1.1.ORC	5	kids	6.133	4.905	0
181	Staub_2010.E1.1.ORC	5	kids	5.186	4.901	1
181	Staub_2010.E1.1.ORC	5	kids	5.966	4.936	0
181	Staub_2010.E1.1.ORC	5	kids	6.01	5.476	1
181	Staub_2010.E1.1.ORC	6	followed	7.843	7.825	0
181	Staub_2010.E1.1.ORC	6	followed	8.58	7.7	1
181	Staub_2010.E1.1.ORC	6	followed	7.845	7.815	0
181	Staub_2010.E1.1.ORC	6	followed	8.95	7.803	1
181	Staub_2010.E1.1.ORC	7	wondered	11.657	10.732	0
181	Staub_2010.E1.1.ORC	7	wondered	11.04	11.072	1
181	Staub_2010.E1.1.ORC	7	wondered	10.923	11.198	0
181	Staub_2010.E1.1.ORC	7	wondered	11.672	11.694	1
182	Staub_2010.E1.2.SRC	2	who	4.434	4.308	0
182	Staub_2010.E1.2.SRC	2	who	4.236	3.97	1
182	Staub_2010.E1.2.SRC	2	who	5.323	4.236	0
182	Staub_2010.E1.2.SRC	2	who	4.152	4.184	1
182	Staub_2010.E1.2.SRC	3	distracted	12.714	12.751	0
182	Staub_2010.E1.2.SRC	3	distracted	12.485	12.767	1
182	Staub_2010.E1.2.SRC	3	distracted	12.909	13.176	0
182	Staub_2010.E1.2.SRC	3	distracted	12.711	12.657	1
182	Staub_2010.E1.2.SRC	4	the	2.221	2.085	0
182	Staub_2010.E1.2.SRC	4	the	2.649	2.973	1
182	Staub_2010.E1.2.SRC	4	the	2.202	2.237	0
182	Staub_2010.E1.2.SRC	4	the	2.281	2.245	1
182	Staub_2010.E1.2.SRC	5	cameraman	9.52	9.29	0
182	Staub_2010.E1.2.SRC	5	cameraman	9.463	8.115	1
182	Staub_2010.E1.2.SRC	5	cameraman	9.135	8.362	0
182	Staub_2010.E1.2.SRC	5	cameraman	8.895	8.639	1
182	Staub_2010.E1.2.SRC	6	poured	11.389	11.313	0
182	Staub_2010.E1.2.SRC	6	poured	11.246	10.934	1
182	Staub_2010.E1.2.SRC	6	poured	11.83	10.935	0
182	Staub_2010.E1.2.SRC	6	poured	11.316	10.843	1
183	Staub_2010.E1.2.ORC	2	who	4.748	4.72	0
183	Staub_2010.E1.2.ORC	2	who	4.243	4.152	1
183	Staub_2010.E1.2.ORC	2	who	4.316	4.26	0
183	Staub_2010.E1.2.ORC	2	who	4.753	4.148	1
183	Staub_2010.E1.2.ORC	3	the	7.38	7.446	0
183	Staub_2010.E1.2.ORC	3	the	7.468	7.434	1
183	Staub_2010.E1.2.ORC	3	the	7.327	7.449	0
183	Staub_2010.E1.2.ORC	3	the	7.53	7.815	1
183	Staub_2010.E1.2.ORC	4	cameraman	9.72	8.805	0
183	Staub_2010.E1.2.ORC	4	cameraman	9.04	8.584	1
183	Staub_2010.E1.2.ORC	4	cameraman	9.036	8.695	0
183	Staub_2010.E1.2.ORC	4	cameraman	9.116	8.977	1
183	Staub_2010.E1.2.ORC	5	distracted	12.042	11.744	0
183	Staub_2010.E1.2.ORC	5	distracted	12.564	12.248	1
183	Staub_2010.E1.2.ORC	5	distracted	12.161	12.154	0
183	Staub_2010.E1.2.ORC	5	distracted	12.164	12.168	1
183	Staub_2010.E1.2.ORC	6	poured	12.364	11.866	0
183	Staub_2010.E1.2.ORC	6	poured	12.24	12.119	1
183	Staub_2010.E1.2.ORC	6	poured	13.175	11.925	0
183	Staub_2010.E1.2.ORC	6	poured	12.192	12.283	1
184	Staub_2010.E1.3.SRC	2	who	5.615	3.88	0
184	Staub_2010.E1.3.SRC	2	who	5.356	4.122	1
184	Staub_2010.E1.3.SRC	2	who	4.713	4.08	0
184	Staub_2010.E1.3.SRC	2	who	5.031	3.955	1
184	Staub_2010.E1.3.SRC	3	woke	10.337	7.706	0
184	Staub_2010.E1.3.SRC	3	woke	9.824	8.035	1
184	Staub_2010.E1.3.SRC	3	woke	10.053	8.003	0
184	Staub_2010.E1.3.SRC	3	woke	10.081	8.461	1
184	Staub_2010.E1.3.SRC	4	the	5.752	5.864	0
184	Staub_2010.E1.3.SRC	4	the	5.739	5.84	1
184	Staub_2010.E1.3.SRC	4	the	5.862	6.033	0
184	Staub_2010.E1.3.SRC	4	the	5.871	6.025	1
184	Staub_2010.E1.3.SRC	5	father	7.423	5.944	0
184	Staub_2010.E1.3.SRC	5	father	6.063	5.878	1
184	Staub_2010.E1.3.SRC	5	father	6.208	5.54	0
184	Staub_2010.E1.3.SRC	5	father	6.496	5.753	1
184	Staub_2010.E1.3.SRC	6	bothered	11.194	11.062	0
184	Staub_2010.E1.3.SRC	6	bothered	11.337	11.191	1
184	Staub_2010.E1.3.SRC	6	bothered	11.163	10.816	0
184	Staub_2010.E1.3.SRC	6	bothered	11.232	11.229	1
185	Staub_2010.E1.3.ORC	2	who	5.217	4.064	0
185	Staub_2010.E1.3.ORC	2	who	4.216	4.081	1
185	Staub_2010.E1.3.ORC	2	who	4.052	4.027	0
185	Staub_2010.E1.3.ORC	2	who	4.272	3.906	1
185	Staub_2010.E1.3.ORC	3	the	6.644	6.989	0
185	Staub_2010.E1.3.ORC	3	the	6.72	6.995	1
185	Staub_2010.E1.3.ORC	3	the	6.597	6.71	0
185	Staub_2010.E1.3.ORC	3	the	6.823	7.105	1
185	Staub_2010.E1.3.ORC	4	father	5.398	5.183	0
185	Staub_2010.E1.3.ORC	4	father	5.97	5.078	1
185	Staub_2010.E1.3.ORC	4	father	5.577	5.416	0
185	Staub_2010.E1.3.ORC	4	father	5.931	5.373	1
185	Staub_2010.E1.3.ORC	5	woke	10.68	9.872	0
185	Staub_2010.E1.3.ORC	5	woke	10.699	9.811	1
185	Staub_2010.E1.3.ORC	5	woke	10.339	10.03	0
185	Staub_2010.E1.3.ORC	5	woke	10.847	9.978	1
185	Staub_2010.E1.3.ORC	6	bothered	13.859	13.775	0
185	Staub_2010.E1.3.ORC	6	bothered	14.154	14.171	1
185	Staub_2010.E1.3.ORC	6	bothered	14.223	13.838	0
185	Staub_2010.E1.3.ORC	6	bothered	13.944	13.904	1
186	Staub_2010.E1.4.SRC	2	that	4.541	4.637	0
186	Staub_2010.E1.4.SRC	2	that	4.612	4.381	1
186	Staub_2010.E1.4.SRC	2	that	4.551	4.63	0
186	Staub_2010.E1.4.SRC	2	that	4.564	4.529	1
186	Staub_2010.E1.4.SRC	3	disliked	13.418	12.455	0
186	Staub_2010.E1.4.SRC	3	disliked	13.305	12.801	1
186	Staub_2010.E1.4.SRC	3	disliked	13.247	13.212	0
186	Staub_2010.E1.4.SRC	3	disliked	13.271	12.823	1
186	Staub_2010.E1.4.SRC	4	the	2.191	1.757	0
186	Staub_2010.E1.4.SRC	4	the	2.102	1.76	1
186	Staub_2010.E1.4.SRC	4	the	1.904	1.646	0
186	Staub_2010.E1.4.SRC	4	the	2.396	1.656	1
186	Staub_2010.E1.4.SRC	5	teacher	7.65	7.087	0
186	Staub_2010.E1.4.SRC	5	teacher	7.006	6.517	1
186	Staub_2010.E1.4.SRC	5	teacher	7.411	6.464	0
186	Staub_2010.E1.4.SRC	5	teacher	6.994	6.138	1
186	Staub_2010.E1.4.SRC	6	skimmed	13.322	12.862	0
186	Staub_2010.E1.4.SRC	6	skimmed	12.916	12.716	1
186	Staub_2010.E1.4.SRC	6	skimmed	13.362	12.882	0
186	Staub_2010.E1.4.SRC	6	skimmed	13.247	13.051	1
187	Staub_2010.E1.4.ORC	2	that	4.506	4.475	0
187	Staub_2010.E1.4.ORC	2	that	4.47	4.546	1
187	Staub_2010.E1.4.ORC	2	that	4.534	4.469	0
187	Staub_2010.E1.4.ORC	2	that	4.634	4.51	1
187	Staub_2010.E1.4.ORC	3	the	4.328	4.337	0
187	Staub_2010.E1.4.ORC	3	the	4.289	4.218	1
187	Staub_2010.E1.4.ORC	3	the	4.442	4.694	0
187	Staub_2010.E1.4.ORC	3	the	4.6	4.61	1
187	Staub_2010.E1.4.ORC	4	teacher	6.801	6.198	0
187	Staub_2010.E1.4.ORC	4	teacher	6.586	5.91	1
187	Staub_2010.E1.4.ORC	4	teacher	6.419	5.476	0
187	Staub_2010.E1.4.ORC	4	teacher	7.049	5.857	1
187	Staub_2010.E1.4.ORC	5	disliked	10.322	9.926	0
187	Staub_2010.E1.4.ORC	5	disliked	10.48	10.468	1
187	Staub_2010.E1.4.ORC	5	disliked	10.674	10.201	0
187	Staub_2010.E1.4.ORC	5	disliked	10.493	10.049	1
187	Staub_2010.E1.4.ORC	6	skimmed	14.399	13.695	0
187	Staub_2010.E1.4.ORC	6	skimmed	14.221	13.611	1
187	Staub_2010.E1.4.ORC	6	skimmed	14.166	13.533	0
187	Staub_2010.E1.4.ORC	6	skimmed	14.039	13.635	1
188	Staub_2010.E1.5.SRC	2	that	5.511	5.371	0
188	Staub_2010.E1.5.SRC	2	that	5.48	5.373	1
188	Staub_2010.E1.5.SRC	2	that	5.698	5.461	0
188	Staub_2010.E1.5.SRC	2	that	5.726	5.606	1
188	Staub_2010.E1.5.SRC	3	loved	7.886	7.817	0
188	Staub_2010.E1.5.SRC	3	loved	7.48	7.762	1
188	Staub_2010.E1.5.SRC	3	loved	7.694	7.928	0
188	Staub_2010.E1.5.SRC	3	loved	7.874	7.888	1
188	Staub_2010.E1.5.SRC	4	the	2.865	2.429	0
188	Staub_2010.E1.5.SRC	4	the	2.573	2.462	1
188	Staub_2010.E1.5.SRC	4	the	2.557	2.499	0
188	Staub_2010.E1.5.SRC	4	the	2.422	2.244	1
188	Staub_2010.E1.5.SRC	5	audience	7.267	7.108	0
188	Staub_2010.E1.5.SRC	5	audience	7.523	7.108	1
188	Staub_2010.E1.5.SRC	5	audience	8.263	7.404	0
188	Staub_2010.E1.5.SRC	5	audience	7.438	7.333	1
188	Staub_2010.E1.5.SRC	6	ignored	10.881	10.879	0
188	Staub_2010.E1.5.SRC	6	ignored	11.377	10.451	1
188	Staub_2010.E1.5.SRC	6	ignored	10.803	10.621	0
188	Staub_2010.E1.5.SRC	6	ignored	11.007	10.903	1
189	Staub_2010.E1.5.ORC	2	that	5.458	5.308	0
189	Staub_2010.E1.5.ORC	2	that	5.718	5.428	1
189	Staub_2010.E1.5.ORC	2	that	5.645	5.634	0
189	Staub_2010.E1.5.ORC	2	that	5.59	5.282	1
189	Staub_2010.E1.5.ORC	3	the	4.873	5.073	0
189	Staub_2010.E1.5.ORC	3	the	5.014	5.053	1
189	Staub_2010.E1.5.ORC	3	the	4.926	5.223	0
189	Staub_2010.E1.5.ORC	3	the	4.88	5.027	1
189	Staub_2010.E1.5.ORC	4	audience	5.998	4.82	0
189	Staub_2010.E1.5.ORC	4	audience	5.868	4.107	1
189	Staub_2010.E1.5.ORC	4	audience	6.552	5.106	0
189	Staub_2010.E1.5.ORC	4	audience	6.388	5.739	1
189	Staub_2010.E1.5.ORC	5	loved	6.027	4.376	0
189	Staub_2010.E1.5.ORC	5	loved	6.269	4.917	1
189	Staub_2010.E1.5.ORC	5	loved	6.934	5.321	0
189	Staub_2010.E1.5.ORC	5	loved	7.359	4.739	1
189	Staub_2010.E1.5.ORC	6	ignored	11.16	11.045	0
189	Staub_2010.E1.5.ORC	6	ignored	12.018	11.498	1
189	Staub_2010.E1.5.ORC	6	ignored	11.457	10.984	0
189	Staub_2010.E1.5.ORC	6	ignored	11.595	10.918	1
190	Staub_2010.E1.6.SRC	2	that	4.758	4.33	0
190	Staub_2010.E1.6.SRC	2	that	4.693	4.313	1
190	Staub_2010.E1.6.SRC	2	that	4.508	4.364	0
190	Staub_2010.E1.6.SRC	2	that	4.439	4.485	1
190	Staub_2010.E1.6.SRC	3	noticed	9.352	9.353	0
190	Staub_2010.E1.6.SRC	3	noticed	9.857	9.668	1
190	Staub_2010.E1.6.SRC	3	noticed	9.36	9.441	0
190	Staub_2010.E1.6.SRC	3	noticed	9.345	9.429	1
190	Staub_2010.E1.6.SRC	4	the	1.786	1.671	0
190	Staub_2010.E1.6.SRC	4	the	1.747	1.696	1
190	Staub_2010.E1.6.SRC	4	the	1.893	1.641	0
190	Staub_2010.E1.6.SRC	4	the	2.0	1.782	1
190	Staub_2010.E1.6.SRC	5	fireman	14.391	13.636	0
190	Staub_2010.E1.6.SRC	5	fireman	14.292	14.075	1
190	Staub_2010.E1.6.SRC	5	fireman	14.871	14.623	0
190	Staub_2010.E1.6.SRC	5	fireman	14.583	14.131	1
190	Staub_2010.E1.6.SRC	6	hurried	11.247	10.658	0
190	Staub_2010.E1.6.SRC	6	hurried	10.881	10.781	1
190	Staub_2010.E1.6.SRC	6	hurried	10.851	11.018	0
190	Staub_2010.E1.6.SRC	6	hurried	11.158	11.686	1
191	Staub_2010.E1.6.ORC	2	that	4.666	4.318	0
191	Staub_2010.E1.6.ORC	2	that	4.475	4.117	1
191	Staub_2010.E1.6.ORC	2	that	4.487	4.488	0
191	Staub_2010.E1.6.ORC	2	that	4.708	4.595	1
191	Staub_2010.E1.6.ORC	3	the	4.675	4.796	0
191	Staub_2010.E1.6.ORC	3	the	4.755	4.577	1
191	Staub_2010.E1.6.ORC	3	the	4.57	4.591	0
191	Staub_2010.E1.6.ORC	3	the	4.618	4.569	1
191	Staub_2010.E1.6.ORC	4	fireman	12.499	12.643	0
191	Staub_2010.E1.6.ORC	4	fireman	12.487	12.078	1
191	Staub_2010.E1.6.ORC	4	fireman	12.678	12.303	0
191	Staub_2010.E1.6.ORC	4	fireman	12.622	12.723	1
191	Staub_2010.E1.6.ORC	5	noticed	8.748	7.617	0
191	Staub_2010.E1.6.ORC	5	noticed	9.398	7.905	1
