Sentence	SentenceID	Region	Word	Surprisal	SurprisalReweighted	Repetition
0	RolandEtAl2021.1.src-noun	0	The	3.432	3.559	0
0	RolandEtAl2021.1.src-noun	0	The	3.505	3.395	1
0	RolandEtAl2021.1.src-noun	0	The	3.396	3.233	0
0	RolandEtAl2021.1.src-noun	0	The	3.421	3.495	1
0	RolandEtAl2021.1.src-noun	1	event	8.219	7.504	0
0	RolandEtAl2021.1.src-noun	1	event	8.312	7.981	1
0	RolandEtAl2021.1.src-noun	1	event	8.115	7.838	0
0	RolandEtAl2021.1.src-noun	1	event	8.182	7.83	1
0	RolandEtAl2021.1.src-noun	2	planner	8.52	6.623	0
0	RolandEtAl2021.1.src-noun	2	planner	8.755	7.483	1
0	RolandEtAl2021.1.src-noun	2	planner	8.181	7.136	0
0	RolandEtAl2021.1.src-noun	2	planner	7.728	6.618	1
0	RolandEtAl2021.1.src-noun	3	that	5.783	5.159	0
0	RolandEtAl2021.1.src-noun	3	that	6.603	5.659	1
0	RolandEtAl2021.1.src-noun	3	that	5.806	5.218	0
0	RolandEtAl2021.1.src-noun	3	that	5.699	5.237	1
0	RolandEtAl2021.1.src-noun	4	the	4.151	4.142	0
0	RolandEtAl2021.1.src-noun	4	the	4.162	4.301	1
0	RolandEtAl2021.1.src-noun	4	the	4.22	4.021	0
0	RolandEtAl2021.1.src-noun	4	the	4.094	4.053	1
0	RolandEtAl2021.1.src-noun	5	chef	10.63	10.268	0
0	RolandEtAl2021.1.src-noun	5	chef	10.751	10.316	1
0	RolandEtAl2021.1.src-noun	5	chef	10.717	10.286	0
0	RolandEtAl2021.1.src-noun	5	chef	10.613	9.353	1
0	RolandEtAl2021.1.src-noun	6	telephoned	14.265	13.94	0
0	RolandEtAl2021.1.src-noun	6	telephoned	14.36	13.978	1
0	RolandEtAl2021.1.src-noun	6	telephoned	14.7	12.534	0
0	RolandEtAl2021.1.src-noun	6	telephoned	14.619	13.518	1
0	RolandEtAl2021.1.src-noun	7	planned	9.396	9.027	0
0	RolandEtAl2021.1.src-noun	7	planned	9.511	9.091	1
0	RolandEtAl2021.1.src-noun	7	planned	9.411	8.859	0
0	RolandEtAl2021.1.src-noun	7	planned	9.732	8.972	1
0	RolandEtAl2021.1.src-noun	8	on	3.31	2.939	0
0	RolandEtAl2021.1.src-noun	8	on	3.286	2.684	1
0	RolandEtAl2021.1.src-noun	8	on	3.316	2.978	0
0	RolandEtAl2021.1.src-noun	8	on	3.132	3.084	1
0	RolandEtAl2021.1.src-noun	9	having	2.98	2.147	0
0	RolandEtAl2021.1.src-noun	9	having	3.585	2.279	1
0	RolandEtAl2021.1.src-noun	9	having	2.885	2.613	0
0	RolandEtAl2021.1.src-noun	9	having	2.982	2.087	1
0	RolandEtAl2021.1.src-noun	10	a	1.726	1.72	0
0	RolandEtAl2021.1.src-noun	10	a	1.781	1.671	1
0	RolandEtAl2021.1.src-noun	10	a	1.693	1.662	0
0	RolandEtAl2021.1.src-noun	10	a	1.708	1.622	1
0	RolandEtAl2021.1.src-noun	11	party.	8.367	8.04	0
0	RolandEtAl2021.1.src-noun	11	party.	8.338	7.602	1
0	RolandEtAl2021.1.src-noun	11	party.	8.071	7.977	0
0	RolandEtAl2021.1.src-noun	11	party.	8.395	7.757	1
1	RolandEtAl2021.1.orc-noun	0	The	3.415	3.069	0
1	RolandEtAl2021.1.orc-noun	0	The	3.501	3.456	1
1	RolandEtAl2021.1.orc-noun	0	The	3.555	3.336	0
1	RolandEtAl2021.1.orc-noun	0	The	3.431	3.063	1
1	RolandEtAl2021.1.orc-noun	1	event	8.297	8.375	0
1	RolandEtAl2021.1.orc-noun	1	event	8.19	8.225	1
1	RolandEtAl2021.1.orc-noun	1	event	8.15	8.099	0
1	RolandEtAl2021.1.orc-noun	1	event	8.021	7.764	1
1	RolandEtAl2021.1.orc-noun	2	planner	8.437	7.123	0
1	RolandEtAl2021.1.orc-noun	2	planner	8.124	7.53	1
1	RolandEtAl2021.1.orc-noun	2	planner	8.795	7.721	0
1	RolandEtAl2021.1.orc-noun	2	planner	7.765	7.003	1
1	RolandEtAl2021.1.orc-noun	3	that	5.761	4.887	0
1	RolandEtAl2021.1.orc-noun	3	that	6.554	5.191	1
1	RolandEtAl2021.1.orc-noun	3	that	6.067	5.373	0
1	RolandEtAl2021.1.orc-noun	3	that	6.278	4.788	1
1	RolandEtAl2021.1.orc-noun	4	telephoned	16.542	14.739	0
1	RolandEtAl2021.1.orc-noun	4	telephoned	16.469	13.505	1
1	RolandEtAl2021.1.orc-noun	4	telephoned	15.769	14.161	0
1	RolandEtAl2021.1.orc-noun	4	telephoned	16.181	15.667	1
1	RolandEtAl2021.1.orc-noun	5	the	3.167	3.013	0
1	RolandEtAl2021.1.orc-noun	5	the	2.989	3.124	1
1	RolandEtAl2021.1.orc-noun	5	the	2.872	2.717	0
1	RolandEtAl2021.1.orc-noun	5	the	3.396	2.894	1
1	RolandEtAl2021.1.orc-noun	6	chef	9.656	9.123	0
1	RolandEtAl2021.1.orc-noun	6	chef	9.882	9.267	1
1	RolandEtAl2021.1.orc-noun	6	chef	9.711	9.472	0
1	RolandEtAl2021.1.orc-noun	6	chef	9.572	8.624	1
1	RolandEtAl2021.1.orc-noun	7	planned	9.216	8.849	0
1	RolandEtAl2021.1.orc-noun	7	planned	9.321	9.281	1
1	RolandEtAl2021.1.orc-noun	7	planned	9.217	8.852	0
1	RolandEtAl2021.1.orc-noun	7	planned	9.986	9.543	1
1	RolandEtAl2021.1.orc-noun	8	on	2.746	2.456	0
1	RolandEtAl2021.1.orc-noun	8	on	2.669	2.544	1
1	RolandEtAl2021.1.orc-noun	8	on	2.664	2.432	0
1	RolandEtAl2021.1.orc-noun	8	on	2.828	2.621	1
1	RolandEtAl2021.1.orc-noun	9	having	2.53	2.098	0
1	RolandEtAl2021.1.orc-noun	9	having	3.368	2.273	1
1	RolandEtAl2021.1.orc-noun	9	having	2.471	2.283	0
1	RolandEtAl2021.1.orc-noun	9	having	2.514	2.22	1
1	RolandEtAl2021.1.orc-noun	10	a	1.885	1.947	0
1	RolandEtAl2021.1.orc-noun	10	a	1.938	1.941	1
1	RolandEtAl2021.1.orc-noun	10	a	1.861	1.882	0
1	RolandEtAl2021.1.orc-noun	10	a	1.869	1.923	1
1	RolandEtAl2021.1.orc-noun	11	party.	7.584	7.024	0
1	RolandEtAl2021.1.orc-noun	11	party.	7.853	7.702	1
1	RolandEtAl2021.1.orc-noun	11	party.	8.049	7.368	0
1	RolandEtAl2021.1.orc-noun	11	party.	7.778	7.788	1
2	RolandEtAl2021.1.src-pronoun	0	The	3.468	3.561	0
2	RolandEtAl2021.1.src-pronoun	0	The	3.372	3.352	1
2	RolandEtAl2021.1.src-pronoun	0	The	3.505	3.61	0
2	RolandEtAl2021.1.src-pronoun	0	The	3.392	3.228	1
2	RolandEtAl2021.1.src-pronoun	1	event	8.162	7.897	0
