Sentence	SentenceID	Region	Word	Surprisal	SurprisalReweighted	Repetition
0	Vani_etal_2021.E2_S10.1.obj_rc	0	The	3.321	3.279	0
0	Vani_etal_2021.E2_S10.1.obj_rc	0	The	3.503	3.36	1
0	Vani_etal_2021.E2_S10.1.obj_rc	0	The	3.415	3.507	0
0	Vani_etal_2021.E2_S10.1.obj_rc	0	The	3.427	3.603	1
0	Vani_etal_2021.E2_S10.1.obj_rc	1	bus	9.843	9.094	0
0	Vani_etal_2021.E2_S10.1.obj_rc	1	bus	9.648	9.208	1
0	Vani_etal_2021.E2_S10.1.obj_rc	1	bus	9.642	9.335	0
0	Vani_etal_2021.E2_S10.1.obj_rc	1	bus	9.696	9.577	1
0	Vani_etal_2021.E2_S10.1.obj_rc	2	driver	3.083	3.234	0
0	Vani_etal_2021.E2_S10.1.obj_rc	2	driver	2.829	2.753	1
0	Vani_etal_2021.E2_S10.1.obj_rc	2	driver	2.609	2.472	0
0	Vani_etal_2021.E2_S10.1.obj_rc	2	driver	3.057	2.608	1
0	Vani_etal_2021.E2_S10.1.obj_rc	3	that	5.581	5.366	0
0	Vani_etal_2021.E2_S10.1.obj_rc	3	that	5.525	5.526	1
0	Vani_etal_2021.E2_S10.1.obj_rc	3	that	5.474	5.426	0
0	Vani_etal_2021.E2_S10.1.obj_rc	3	that	5.495	5.274	1
0	Vani_etal_2021.E2_S10.1.obj_rc	4	the	4.935	4.772	0
0	Vani_etal_2021.E2_S10.1.obj_rc	4	the	4.958	4.614	1
0	Vani_etal_2021.E2_S10.1.obj_rc	4	the	4.719	4.885	0
0	Vani_etal_2021.E2_S10.1.obj_rc	4	the	4.799	4.421	1
0	Vani_etal_2021.E2_S10.1.obj_rc	5	kids	5.743	5.544	0
0	Vani_etal_2021.E2_S10.1.obj_rc	5	kids	5.533	4.545	1
0	Vani_etal_2021.E2_S10.1.obj_rc	5	kids	6.123	5.443	0
0	Vani_etal_2021.E2_S10.1.obj_rc	5	kids	5.556	4.799	1
0	Vani_etal_2021.E2_S10.1.obj_rc	6	followed	8.377	7.894	0
0	Vani_etal_2021.E2_S10.1.obj_rc	6	followed	8.292	8.234	1
0	Vani_etal_2021.E2_S10.1.obj_rc	6	followed	8.606	7.949	0
0	Vani_etal_2021.E2_S10.1.obj_rc	6	followed	8.488	8.531	1
1	Vani_etal_2021.E2_S10.1.embed	0	The	3.508	3.478	0
1	Vani_etal_2021.E2_S10.1.embed	0	The	3.525	3.449	1
1	Vani_etal_2021.E2_S10.1.embed	0	The	3.455	3.41	0
1	Vani_etal_2021.E2_S10.1.embed	0	The	3.434	3.367	1
1	Vani_etal_2021.E2_S10.1.embed	1	bus	9.481	8.904	0
1	Vani_etal_2021.E2_S10.1.embed	1	bus	9.738	9.755	1
1	Vani_etal_2021.E2_S10.1.embed	1	bus	10.063	9.834	0
1	Vani_etal_2021.E2_S10.1.embed	1	bus	9.771	9.611	1
1	Vani_etal_2021.E2_S10.1.embed	2	driver	3.166	3.165	0
1	Vani_etal_2021.E2_S10.1.embed	2	driver	2.892	3.078	1
