Sentence	SentenceID	Region	Word	Surprisal	SurprisalReweighted	Repetition
0	RolandEtAl2021.1.src-noun	0	The	3.121	3.173	0
0	RolandEtAl2021.1.src-noun	0	The	3.153	2.772	1
0	RolandEtAl2021.1.src-noun	0	The	3.12	3.014	0
0	RolandEtAl2021.1.src-noun	0	The	3.172	2.932	1
0	RolandEtAl2021.1.src-noun	1	event	8.274	7.63	0
0	RolandEtAl2021.1.src-noun	1	event	8.452	8.159	1
0	RolandEtAl2021.1.src-noun	1	event	8.513	7.523	0
0	RolandEtAl2021.1.src-noun	1	event	8.494	8.206	1
0	RolandEtAl2021.1.src-noun	2	planner	10.633	7.72	0
0	RolandEtAl2021.1.src-noun	2	planner	10.845	8.013	1
0	RolandEtAl2021.1.src-noun	2	planner	10.843	8.472	0
0	RolandEtAl2021.1.src-noun	2	planner	10.676	8.213	1
0	RolandEtAl2021.1.src-noun	3	that	6.267	5.846	0
0	RolandEtAl2021.1.src-noun	3	that	6.34	6.527	1
0	RolandEtAl2021.1.src-noun	3	that	6.349	6.426	0
0	RolandEtAl2021.1.src-noun	3	that	6.328	5.765	1
0	RolandEtAl2021.1.src-noun	4	the	4.338	4.581	0
0	RolandEtAl2021.1.src-noun	4	the	4.137	3.691	1
0	RolandEtAl2021.1.src-noun	4	the	4.281	3.879	0
0	RolandEtAl2021.1.src-noun	4	the	4.203	4.464	1
0	RolandEtAl2021.1.src-noun	5	chef	11.862	11.155	0
0	RolandEtAl2021.1.src-noun	5	chef	11.852	10.387	1
0	RolandEtAl2021.1.src-noun	5	chef	11.621	9.651	0
0	RolandEtAl2021.1.src-noun	5	chef	11.628	10.59	1
0	RolandEtAl2021.1.src-noun	6	telephoned	14.223	12.594	0
0	RolandEtAl2021.1.src-noun	6	telephoned	14.691	13.763	1
0	RolandEtAl2021.1.src-noun	6	telephoned	14.738	13.434	0
0	RolandEtAl2021.1.src-noun	6	telephoned	15.19	13.959	1
0	RolandEtAl2021.1.src-noun	7	planned	11.79	11.436	0
0	RolandEtAl2021.1.src-noun	7	planned	12.045	11.737	1
0	RolandEtAl2021.1.src-noun	7	planned	12.024	12.125	0
0	RolandEtAl2021.1.src-noun	7	planned	11.99	10.627	1
0	RolandEtAl2021.1.src-noun	8	on	5.499	5.169	0
0	RolandEtAl2021.1.src-noun	8	on	5.811	5.174	1
0	RolandEtAl2021.1.src-noun	8	on	5.525	5.816	0
0	RolandEtAl2021.1.src-noun	8	on	5.828	4.435	1
0	RolandEtAl2021.1.src-noun	9	having	5.789	4.206	0
0	RolandEtAl2021.1.src-noun	9	having	5.782	4.158	1
0	RolandEtAl2021.1.src-noun	9	having	4.995	3.903	0
0	RolandEtAl2021.1.src-noun	9	having	5.667	4.385	1
0	RolandEtAl2021.1.src-noun	10	a	1.871	1.616	0
0	RolandEtAl2021.1.src-noun	10	a	1.855	2.134	1
0	RolandEtAl2021.1.src-noun	10	a	1.81	1.754	0
0	RolandEtAl2021.1.src-noun	10	a	1.878	1.771	1
0	RolandEtAl2021.1.src-noun	11	party.	14.058	10.126	0
0	RolandEtAl2021.1.src-noun	11	party.	12.829	9.776	1
0	RolandEtAl2021.1.src-noun	11	party.	13.359	9.779	0
0	RolandEtAl2021.1.src-noun	11	party.	13.73	10.289	1
1	RolandEtAl2021.1.orc-noun	0	The	3.118	3.201	0
1	RolandEtAl2021.1.orc-noun	0	The	3.131	2.945	1
1	RolandEtAl2021.1.orc-noun	0	The	3.133	3.21	0
1	RolandEtAl2021.1.orc-noun	0	The	3.17	3.062	1
1	RolandEtAl2021.1.orc-noun	1	event	8.531	8.443	0
1	RolandEtAl2021.1.orc-noun	1	event	8.503	7.518	1
1	RolandEtAl2021.1.orc-noun	1	event	8.712	8.266	0
1	RolandEtAl2021.1.orc-noun	1	event	8.648	7.814	1
