Sentence	SentenceID	Region	Word	Surprisal	SurprisalReweighted	Repetition
0	Vani_etal_2021.E1.65.filler	0	Cindy	13.55	13.238	0
0	Vani_etal_2021.E1.65.filler	0	Cindy	13.527	13.597	1
0	Vani_etal_2021.E1.65.filler	0	Cindy	13.53	13.175	0
0	Vani_etal_2021.E1.65.filler	0	Cindy	13.587	13.14	1
0	Vani_etal_2021.E1.65.filler	1	treated	10.962	10.912	0
0	Vani_etal_2021.E1.65.filler	1	treated	10.965	11.105	1
0	Vani_etal_2021.E1.65.filler	1	treated	10.979	11.031	0
0	Vani_etal_2021.E1.65.filler	1	treated	11.125	11.107	1
0	Vani_etal_2021.E1.65.filler	2	herself	3.853	3.806	0
0	Vani_etal_2021.E1.65.filler	2	herself	3.825	3.846	1
0	Vani_etal_2021.E1.65.filler	2	herself	3.801	3.644	0
0	Vani_etal_2021.E1.65.filler	2	herself	3.886	3.857	1
0	Vani_etal_2021.E1.65.filler	3	to	0.94	0.716	0
0	Vani_etal_2021.E1.65.filler	3	to	0.842	0.723	1
0	Vani_etal_2021.E1.65.filler	3	to	0.813	0.7	0
0	Vani_etal_2021.E1.65.filler	3	to	0.924	0.728	1
0	Vani_etal_2021.E1.65.filler	4	a	0.874	0.868	0
0	Vani_etal_2021.E1.65.filler	4	a	0.863	0.854	1
0	Vani_etal_2021.E1.65.filler	4	a	0.865	0.843	0
0	Vani_etal_2021.E1.65.filler	4	a	0.863	0.822	1
0	Vani_etal_2021.E1.65.filler	5	vacation	6.857	6.783	0
0	Vani_etal_2021.E1.65.filler	5	vacation	7.132	6.873	1
0	Vani_etal_2021.E1.65.filler	5	vacation	6.808	6.774	0
0	Vani_etal_2021.E1.65.filler	5	vacation	7.026	7.002	1
0	Vani_etal_2021.E1.65.filler	6	in	2.068	2.069	0
0	Vani_etal_2021.E1.65.filler	6	in	2.053	2.014	1
0	Vani_etal_2021.E1.65.filler	6	in	2.04	2.04	0
0	Vani_etal_2021.E1.65.filler	6	in	2.049	2.058	1
0	Vani_etal_2021.E1.65.filler	7	China	6.062	6.136	0
0	Vani_etal_2021.E1.65.filler	7	China	6.081	6.062	1
0	Vani_etal_2021.E1.65.filler	7	China	6.071	6.039	0
0	Vani_etal_2021.E1.65.filler	7	China	6.092	6.007	1
0	Vani_etal_2021.E1.65.filler	8	and	1.977	1.991	0
0	Vani_etal_2021.E1.65.filler	8	and	1.995	2.019	1
0	Vani_etal_2021.E1.65.filler	8	and	1.917	1.98	0
0	Vani_etal_2021.E1.65.filler	8	and	1.846	1.846	1
0	Vani_etal_2021.E1.65.filler	9	several	8.677	8.576	0
0	Vani_etal_2021.E1.65.filler	9	several	8.434	8.239	1
0	Vani_etal_2021.E1.65.filler	9	several	8.436	8.52	0
0	Vani_etal_2021.E1.65.filler	9	several	8.148	8.113	1
0	Vani_etal_2021.E1.65.filler	10	other	3.673	3.722	0
0	Vani_etal_2021.E1.65.filler	10	other	3.463	3.574	1
0	Vani_etal_2021.E1.65.filler	10	other	3.76	3.815	0
0	Vani_etal_2021.E1.65.filler	10	other	4.485	4.447	1
0	Vani_etal_2021.E1.65.filler	11	Asian	4.333	4.281	0
0	Vani_etal_2021.E1.65.filler	11	Asian	4.291	4.209	1
0	Vani_etal_2021.E1.65.filler	11	Asian	4.313	4.101	0
0	Vani_etal_2021.E1.65.filler	11	Asian	4.28	4.115	1
0	Vani_etal_2021.E1.65.filler	12	countries	0.681	0.46	0
0	Vani_etal_2021.E1.65.filler	12	countries	0.412	0.467	1
0	Vani_etal_2021.E1.65.filler	12	countries	0.4	0.411	0
0	Vani_etal_2021.E1.65.filler	12	countries	0.356	0.412	1
1	Vani_etal_2021.E1.58.filler	0	Todd	13.123	12.71	0
1	Vani_etal_2021.E1.58.filler	0	Todd	13.231	12.781	1
1	Vani_etal_2021.E1.58.filler	0	Todd	12.879	12.628	0
1	Vani_etal_2021.E1.58.filler	0	Todd	13.227	12.744	1
1	Vani_etal_2021.E1.58.filler	1	wanted	8.301	8.123	0
1	Vani_etal_2021.E1.58.filler	1	wanted	8.318	8.269	1
1	Vani_etal_2021.E1.58.filler	1	wanted	8.34	8.222	0
1	Vani_etal_2021.E1.58.filler	1	wanted	8.319	7.979	1
