Sentence	SentenceID	Region	Word	Surprisal	SurprisalReweighted	Repetition
180	Staub_2010.E1.1.SRC	3	who	4.011	3.413	0
180	Staub_2010.E1.1.SRC	3	who	4.239	3.162	1
180	Staub_2010.E1.1.SRC	3	who	4.109	3.682	0
180	Staub_2010.E1.1.SRC	3	who	4.289	3.429	1
180	Staub_2010.E1.1.SRC	4	followed	7.755	7.408	0
180	Staub_2010.E1.1.SRC	4	followed	7.754	7.445	1
180	Staub_2010.E1.1.SRC	4	followed	7.962	7.055	0
180	Staub_2010.E1.1.SRC	4	followed	7.926	7.808	1
180	Staub_2010.E1.1.SRC	5	the	1.567	1.598	0
180	Staub_2010.E1.1.SRC	5	the	1.605	1.688	1
180	Staub_2010.E1.1.SRC	5	the	1.626	1.597	0
180	Staub_2010.E1.1.SRC	5	the	1.641	1.818	1
180	Staub_2010.E1.1.SRC	6	kids	8.554	7.879	0
180	Staub_2010.E1.1.SRC	6	kids	8.489	7.628	1
180	Staub_2010.E1.1.SRC	6	kids	8.652	7.733	0
180	Staub_2010.E1.1.SRC	6	kids	8.551	6.831	1
180	Staub_2010.E1.1.SRC	7	wondered	16.072	13.016	0
180	Staub_2010.E1.1.SRC	7	wondered	15.998	13.666	1
180	Staub_2010.E1.1.SRC	7	wondered	16.074	13.549	0
180	Staub_2010.E1.1.SRC	7	wondered	15.834	15.03	1
181	Staub_2010.E1.1.ORC	3	who	4.592	3.383	0
181	Staub_2010.E1.1.ORC	3	who	3.917	3.853	1
181	Staub_2010.E1.1.ORC	3	who	4.315	3.164	0
181	Staub_2010.E1.1.ORC	3	who	4.436	3.155	1
181	Staub_2010.E1.1.ORC	4	the	7.276	7.188	0
181	Staub_2010.E1.1.ORC	4	the	7.281	7.509	1
181	Staub_2010.E1.1.ORC	4	the	7.277	7.272	0
181	Staub_2010.E1.1.ORC	4	the	7.182	7.007	1
181	Staub_2010.E1.1.ORC	5	kids	7.509	6.426	0
181	Staub_2010.E1.1.ORC	5	kids	7.488	5.581	1
181	Staub_2010.E1.1.ORC	5	kids	7.047	5.525	0
181	Staub_2010.E1.1.ORC	5	kids	7.27	5.536	1
181	Staub_2010.E1.1.ORC	6	followed	8.608	7.545	0
181	Staub_2010.E1.1.ORC	6	followed	8.029	7.696	1
181	Staub_2010.E1.1.ORC	6	followed	8.025	8.147	0
181	Staub_2010.E1.1.ORC	6	followed	8.014	7.412	1
181	Staub_2010.E1.1.ORC	7	wondered	15.966	14.706	0
181	Staub_2010.E1.1.ORC	7	wondered	15.951	14.493	1
181	Staub_2010.E1.1.ORC	7	wondered	15.357	14.356	0
181	Staub_2010.E1.1.ORC	7	wondered	14.999	13.669	1
182	Staub_2010.E1.2.SRC	2	who	4.465	4.003	0
182	Staub_2010.E1.2.SRC	2	who	4.562	4.221	1
182	Staub_2010.E1.2.SRC	2	who	4.248	3.935	0
182	Staub_2010.E1.2.SRC	2	who	4.375	3.896	1
182	Staub_2010.E1.2.SRC	3	distracted	13.267	12.317	0
182	Staub_2010.E1.2.SRC	3	distracted	13.188	13.143	1
182	Staub_2010.E1.2.SRC	3	distracted	13.181	12.514	0
182	Staub_2010.E1.2.SRC	3	distracted	13.274	13.094	1
182	Staub_2010.E1.2.SRC	4	the	1.945	1.985	0
182	Staub_2010.E1.2.SRC	4	the	1.872	1.892	1
182	Staub_2010.E1.2.SRC	4	the	2.065	1.714	0
182	Staub_2010.E1.2.SRC	4	the	2.015	1.721	1
182	Staub_2010.E1.2.SRC	5	cameraman	8.531	8.244	0
182	Staub_2010.E1.2.SRC	5	cameraman	8.49	8.294	1
182	Staub_2010.E1.2.SRC	5	cameraman	8.698	7.806	0
182	Staub_2010.E1.2.SRC	5	cameraman	8.761	8.004	1
182	Staub_2010.E1.2.SRC	6	poured	11.634	10.488	0
182	Staub_2010.E1.2.SRC	6	poured	11.237	10.921	1
182	Staub_2010.E1.2.SRC	6	poured	12.479	11.987	0
182	Staub_2010.E1.2.SRC	6	poured	11.648	11.088	1
183	Staub_2010.E1.2.ORC	2	who	4.443	4.141	0
183	Staub_2010.E1.2.ORC	2	who	4.553	4.56	1
