Sentence	SentenceID	Region	Word	Surprisal	SurprisalReweighted	Repetition
0	RolandEtAl2021.1.src-noun	0	The	3.301	3.226	0
0	RolandEtAl2021.1.src-noun	0	The	3.39	3.132	1
0	RolandEtAl2021.1.src-noun	0	The	3.177	3.26	0
0	RolandEtAl2021.1.src-noun	0	The	3.423	3.32	1
0	RolandEtAl2021.1.src-noun	1	event	8.031	8.261	0
0	RolandEtAl2021.1.src-noun	1	event	8.437	7.999	1
0	RolandEtAl2021.1.src-noun	1	event	7.994	7.559	0
0	RolandEtAl2021.1.src-noun	1	event	8.22	7.676	1
0	RolandEtAl2021.1.src-noun	2	planner	8.98	6.642	0
0	RolandEtAl2021.1.src-noun	2	planner	8.819	6.737	1
0	RolandEtAl2021.1.src-noun	2	planner	8.566	7.101	0
0	RolandEtAl2021.1.src-noun	2	planner	9.775	7.51	1
0	RolandEtAl2021.1.src-noun	3	that	5.49	5.57	0
0	RolandEtAl2021.1.src-noun	3	that	5.407	5.002	1
0	RolandEtAl2021.1.src-noun	3	that	5.447	5.153	0
0	RolandEtAl2021.1.src-noun	3	that	5.403	5.173	1
0	RolandEtAl2021.1.src-noun	4	the	4.146	4.124	0
0	RolandEtAl2021.1.src-noun	4	the	4.074	4.051	1
0	RolandEtAl2021.1.src-noun	4	the	4.172	4.177	0
0	RolandEtAl2021.1.src-noun	4	the	4.006	3.93	1
0	RolandEtAl2021.1.src-noun	5	chef	10.449	9.525	0
0	RolandEtAl2021.1.src-noun	5	chef	10.0	10.04	1
0	RolandEtAl2021.1.src-noun	5	chef	10.306	9.625	0
0	RolandEtAl2021.1.src-noun	5	chef	10.338	9.413	1
0	RolandEtAl2021.1.src-noun	6	telephoned	13.831	13.452	0
0	RolandEtAl2021.1.src-noun	6	telephoned	14.398	14.123	1
0	RolandEtAl2021.1.src-noun	6	telephoned	14.728	13.735	0
0	RolandEtAl2021.1.src-noun	6	telephoned	14.131	13.483	1
0	RolandEtAl2021.1.src-noun	7	planned	9.135	8.898	0
0	RolandEtAl2021.1.src-noun	7	planned	9.227	8.948	1
0	RolandEtAl2021.1.src-noun	7	planned	8.823	8.816	0
0	RolandEtAl2021.1.src-noun	7	planned	8.806	8.432	1
0	RolandEtAl2021.1.src-noun	8	on	3.358	3.046	0
0	RolandEtAl2021.1.src-noun	8	on	3.425	2.939	1
0	RolandEtAl2021.1.src-noun	8	on	4.097	3.885	0
0	RolandEtAl2021.1.src-noun	8	on	3.301	3.082	1
0	RolandEtAl2021.1.src-noun	9	having	3.514	3.187	0
0	RolandEtAl2021.1.src-noun	9	having	3.744	2.854	1
0	RolandEtAl2021.1.src-noun	9	having	3.15	2.575	0
0	RolandEtAl2021.1.src-noun	9	having	3.581	3.377	1
0	RolandEtAl2021.1.src-noun	10	a	1.678	1.79	0
0	RolandEtAl2021.1.src-noun	10	a	1.713	1.592	1
0	RolandEtAl2021.1.src-noun	10	a	1.785	1.714	0
0	RolandEtAl2021.1.src-noun	10	a	1.621	1.507	1
0	RolandEtAl2021.1.src-noun	11	party.	9.235	7.612	0
0	RolandEtAl2021.1.src-noun	11	party.	8.049	7.061	1
0	RolandEtAl2021.1.src-noun	11	party.	7.688	7.527	0
0	RolandEtAl2021.1.src-noun	11	party.	8.291	7.342	1
1	RolandEtAl2021.1.orc-noun	0	The	3.362	3.108	0
1	RolandEtAl2021.1.orc-noun	0	The	3.282	3.372	1
1	RolandEtAl2021.1.orc-noun	0	The	3.386	3.354	0
1	RolandEtAl2021.1.orc-noun	0	The	3.422	3.457	1
1	RolandEtAl2021.1.orc-noun	1	event	8.125	8.203	0
1	RolandEtAl2021.1.orc-noun	1	event	8.013	7.459	1
1	RolandEtAl2021.1.orc-noun	1	event	8.313	8.473	0
1	RolandEtAl2021.1.orc-noun	1	event	8.306	8.674	1
1	RolandEtAl2021.1.orc-noun	2	planner	8.863	6.806	0
1	RolandEtAl2021.1.orc-noun	2	planner	8.842	6.681	1
1	RolandEtAl2021.1.orc-noun	2	planner	8.722	7.51	0
1	RolandEtAl2021.1.orc-noun	2	planner	9.199	8.036	1
1	RolandEtAl2021.1.orc-noun	3	that	5.529	5.088	0
1	RolandEtAl2021.1.orc-noun	3	that	5.499	5.042	1
1	RolandEtAl2021.1.orc-noun	3	that	5.449	5.372	0
1	RolandEtAl2021.1.orc-noun	3	that	5.433	4.963	1
1	RolandEtAl2021.1.orc-noun	4	telephoned	14.001	13.857	0
1	RolandEtAl2021.1.orc-noun	4	telephoned	14.786	13.915	1
1	RolandEtAl2021.1.orc-noun	4	telephoned	14.705	13.951	0
1	RolandEtAl2021.1.orc-noun	4	telephoned	14.448	14.589	1
1	RolandEtAl2021.1.orc-noun	5	the	2.643	2.825	0
1	RolandEtAl2021.1.orc-noun	5	the	2.614	2.586	1
1	RolandEtAl2021.1.orc-noun	5	the	2.636	2.806	0
1	RolandEtAl2021.1.orc-noun	5	the	2.664	2.817	1
1	RolandEtAl2021.1.orc-noun	6	chef	9.754	9.352	0
1	RolandEtAl2021.1.orc-noun	6	chef	9.896	8.457	1
1	RolandEtAl2021.1.orc-noun	6	chef	9.714	9.095	0
1	RolandEtAl2021.1.orc-noun	6	chef	9.765	9.394	1
1	RolandEtAl2021.1.orc-noun	7	planned	9.044	9.174	0
1	RolandEtAl2021.1.orc-noun	7	planned	9.311	9.392	1
1	RolandEtAl2021.1.orc-noun	7	planned	9.229	9.402	0
1	RolandEtAl2021.1.orc-noun	7	planned	9.905	9.66	1
1	RolandEtAl2021.1.orc-noun	8	on	3.346	3.383	0
1	RolandEtAl2021.1.orc-noun	8	on	3.136	3.036	1
1	RolandEtAl2021.1.orc-noun	8	on	2.668	2.669	0
1	RolandEtAl2021.1.orc-noun	8	on	2.902	2.924	1
1	RolandEtAl2021.1.orc-noun	9	having	4.264	4.168	0
1	RolandEtAl2021.1.orc-noun	9	having	2.852	2.62	1
1	RolandEtAl2021.1.orc-noun	9	having	2.775	2.677	0
1	RolandEtAl2021.1.orc-noun	9	having	2.68	2.489	1
1	RolandEtAl2021.1.orc-noun	10	a	1.792	1.815	0
1	RolandEtAl2021.1.orc-noun	10	a	1.896	1.803	1
1	RolandEtAl2021.1.orc-noun	10	a	1.703	1.683	0
1	RolandEtAl2021.1.orc-noun	10	a	1.793	1.736	1
1	RolandEtAl2021.1.orc-noun	11	party.	8.325	7.954	0
1	RolandEtAl2021.1.orc-noun	11	party.	8.143	7.899	1
1	RolandEtAl2021.1.orc-noun	11	party.	7.69	7.137	0
1	RolandEtAl2021.1.orc-noun	11	party.	7.697	7.514	1
2	RolandEtAl2021.1.src-pronoun	0	The	3.288	3.178	0
2	RolandEtAl2021.1.src-pronoun	0	The	3.445	3.387	1
2	RolandEtAl2021.1.src-pronoun	0	The	3.385	3.191	0
2	RolandEtAl2021.1.src-pronoun	0	The	3.245	3.006	1
2	RolandEtAl2021.1.src-pronoun	1	event	8.045	7.748	0
2	RolandEtAl2021.1.src-pronoun	1	event	8.278	8.753	1
2	RolandEtAl2021.1.src-pronoun	1	event	8.204	7.949	0
2	RolandEtAl2021.1.src-pronoun	1	event	7.877	7.63	1
2	RolandEtAl2021.1.src-pronoun	2	planner	8.53	7.163	0
2	RolandEtAl2021.1.src-pronoun	2	planner	8.871	7.806	1
2	RolandEtAl2021.1.src-pronoun	2	planner	8.769	7.537	0
2	RolandEtAl2021.1.src-pronoun	2	planner	8.857	6.064	1
2	RolandEtAl2021.1.src-pronoun	3	that	5.522	5.169	0
2	RolandEtAl2021.1.src-pronoun	3	that	5.548	5.235	1
2	RolandEtAl2021.1.src-pronoun	3	that	5.371	5.115	0
2	RolandEtAl2021.1.src-pronoun	3	that	5.412	5.116	1
2	RolandEtAl2021.1.src-pronoun	4	I	2.764	2.296	0
2	RolandEtAl2021.1.src-pronoun	4	I	2.711	2.3	1
2	RolandEtAl2021.1.src-pronoun	4	I	2.733	2.371	0
2	RolandEtAl2021.1.src-pronoun	4	I	2.655	2.134	1
2	RolandEtAl2021.1.src-pronoun	5	telephoned	14.966	14.157	0
2	RolandEtAl2021.1.src-pronoun	5	telephoned	15.146	14.415	1
2	RolandEtAl2021.1.src-pronoun	5	telephoned	14.881	14.361	0
2	RolandEtAl2021.1.src-pronoun	5	telephoned	14.681	14.503	1
2	RolandEtAl2021.1.src-pronoun	6	planned	9.64	9.629	0
2	RolandEtAl2021.1.src-pronoun	6	planned	9.091	9.268	1
2	RolandEtAl2021.1.src-pronoun	6	planned	9.122	9.2	0
2	RolandEtAl2021.1.src-pronoun	6	planned	9.259	9.281	1
2	RolandEtAl2021.1.src-pronoun	7	on	3.594	3.544	0
2	RolandEtAl2021.1.src-pronoun	7	on	3.119	3.012	1
2	RolandEtAl2021.1.src-pronoun	7	on	3.666	3.694	0
2	RolandEtAl2021.1.src-pronoun	7	on	3.513	3.018	1
2	RolandEtAl2021.1.src-pronoun	8	having	2.4	2.082	0
2	RolandEtAl2021.1.src-pronoun	8	having	2.544	2.433	1
2	RolandEtAl2021.1.src-pronoun	8	having	2.391	2.029	0
2	RolandEtAl2021.1.src-pronoun	8	having	2.806	2.588	1
2	RolandEtAl2021.1.src-pronoun	9	a	1.651	1.6	0
2	RolandEtAl2021.1.src-pronoun	9	a	1.64	1.661	1
2	RolandEtAl2021.1.src-pronoun	9	a	1.615	1.706	0
2	RolandEtAl2021.1.src-pronoun	9	a	1.665	1.744	1
2	RolandEtAl2021.1.src-pronoun	10	party.	9.798	9.07	0
2	RolandEtAl2021.1.src-pronoun	10	party.	9.897	8.595	1
2	RolandEtAl2021.1.src-pronoun	10	party.	9.317	8.126	0
2	RolandEtAl2021.1.src-pronoun	10	party.	8.896	8.304	1
3	RolandEtAl2021.1.orc-pronoun	0	The	3.391	3.334	0
