Sentence	SentenceID	Region	Word	Surprisal	SurprisalReweighted	Repetition
0	Vani_etal_2021.E1.65.filler	0	Cindy	13.359	13.362	0
0	Vani_etal_2021.E1.65.filler	0	Cindy	13.505	13.333	1
0	Vani_etal_2021.E1.65.filler	0	Cindy	13.321	13.377	0
0	Vani_etal_2021.E1.65.filler	0	Cindy	13.453	13.369	1
0	Vani_etal_2021.E1.65.filler	1	treated	10.9	10.93	0
0	Vani_etal_2021.E1.65.filler	1	treated	10.784	11.004	1
0	Vani_etal_2021.E1.65.filler	1	treated	10.69	10.864	0
0	Vani_etal_2021.E1.65.filler	1	treated	10.747	10.824	1
0	Vani_etal_2021.E1.65.filler	2	herself	3.994	3.845	0
0	Vani_etal_2021.E1.65.filler	2	herself	3.98	3.816	1
0	Vani_etal_2021.E1.65.filler	2	herself	3.974	3.984	0
0	Vani_etal_2021.E1.65.filler	2	herself	3.999	3.879	1
0	Vani_etal_2021.E1.65.filler	3	to	0.856	0.778	0
0	Vani_etal_2021.E1.65.filler	3	to	0.856	0.766	1
0	Vani_etal_2021.E1.65.filler	3	to	0.893	0.915	0
0	Vani_etal_2021.E1.65.filler	3	to	0.96	0.987	1
0	Vani_etal_2021.E1.65.filler	4	a	0.829	0.85	0
0	Vani_etal_2021.E1.65.filler	4	a	0.818	0.79	1
0	Vani_etal_2021.E1.65.filler	4	a	0.802	0.79	0
0	Vani_etal_2021.E1.65.filler	4	a	1.415	1.265	1
0	Vani_etal_2021.E1.65.filler	5	vacation	6.887	6.841	0
0	Vani_etal_2021.E1.65.filler	5	vacation	6.828	6.892	1
0	Vani_etal_2021.E1.65.filler	5	vacation	7.113	7.194	0
0	Vani_etal_2021.E1.65.filler	5	vacation	6.892	6.943	1
0	Vani_etal_2021.E1.65.filler	6	in	2.122	2.067	0
0	Vani_etal_2021.E1.65.filler	6	in	2.692	2.308	1
0	Vani_etal_2021.E1.65.filler	6	in	2.505	2.428	0
0	Vani_etal_2021.E1.65.filler	6	in	2.456	2.248	1
0	Vani_etal_2021.E1.65.filler	7	China	5.777	5.492	0
0	Vani_etal_2021.E1.65.filler	7	China	5.871	5.832	1
0	Vani_etal_2021.E1.65.filler	7	China	6.377	6.117	0
0	Vani_etal_2021.E1.65.filler	7	China	5.76	5.778	1
0	Vani_etal_2021.E1.65.filler	8	and	1.966	1.872	0
0	Vani_etal_2021.E1.65.filler	8	and	1.969	2.095	1
0	Vani_etal_2021.E1.65.filler	8	and	1.896	1.822	0
0	Vani_etal_2021.E1.65.filler	8	and	1.967	1.89	1
0	Vani_etal_2021.E1.65.filler	9	several	8.098	8.205	0
0	Vani_etal_2021.E1.65.filler	9	several	8.442	8.413	1
0	Vani_etal_2021.E1.65.filler	9	several	8.301	8.257	0
0	Vani_etal_2021.E1.65.filler	9	several	8.229	8.174	1
0	Vani_etal_2021.E1.65.filler	10	other	3.343	3.196	0
0	Vani_etal_2021.E1.65.filler	10	other	3.579	3.656	1
0	Vani_etal_2021.E1.65.filler	10	other	4.844	4.389	0
0	Vani_etal_2021.E1.65.filler	10	other	3.444	3.238	1
0	Vani_etal_2021.E1.65.filler	11	Asian	4.453	4.136	0
0	Vani_etal_2021.E1.65.filler	11	Asian	4.381	4.37	1
0	Vani_etal_2021.E1.65.filler	11	Asian	4.46	4.584	0
0	Vani_etal_2021.E1.65.filler	11	Asian	4.535	3.98	1
0	Vani_etal_2021.E1.65.filler	12	countries	0.414	0.465	0
0	Vani_etal_2021.E1.65.filler	12	countries	0.922	0.495	1
0	Vani_etal_2021.E1.65.filler	12	countries	0.297	0.269	0
0	Vani_etal_2021.E1.65.filler	12	countries	0.464	0.436	1
1	Vani_etal_2021.E1.58.filler	0	Todd	12.964	13.105	0
1	Vani_etal_2021.E1.58.filler	0	Todd	13.065	13.13	1
1	Vani_etal_2021.E1.58.filler	0	Todd	13.208	13.119	0
1	Vani_etal_2021.E1.58.filler	0	Todd	13.073	13.21	1
1	Vani_etal_2021.E1.58.filler	1	wanted	8.147	8.014	0
1	Vani_etal_2021.E1.58.filler	1	wanted	8.687	8.276	1
1	Vani_etal_2021.E1.58.filler	1	wanted	8.287	8.044	0
1	Vani_etal_2021.E1.58.filler	1	wanted	8.145	7.907	1
1	Vani_etal_2021.E1.58.filler	2	to	0.495	0.481	0
1	Vani_etal_2021.E1.58.filler	2	to	0.52	0.487	1
1	Vani_etal_2021.E1.58.filler	2	to	0.543	0.505	0
1	Vani_etal_2021.E1.58.filler	2	to	0.53	0.509	1
1	Vani_etal_2021.E1.58.filler	3	be	3.151	3.26	0
