Sentence	SentenceID	Region	Word	Surprisal	SurprisalReweighted	Repetition
0	Vani_etal_2021.E2_S10.1.obj_rc	0	The	3.376	3.216	0
0	Vani_etal_2021.E2_S10.1.obj_rc	0	The	3.526	3.272	1
0	Vani_etal_2021.E2_S10.1.obj_rc	0	The	3.397	3.596	0
0	Vani_etal_2021.E2_S10.1.obj_rc	0	The	3.435	3.479	1
0	Vani_etal_2021.E2_S10.1.obj_rc	1	bus	9.552	9.29	0
0	Vani_etal_2021.E2_S10.1.obj_rc	1	bus	9.664	9.332	1
0	Vani_etal_2021.E2_S10.1.obj_rc	1	bus	9.688	9.042	0
0	Vani_etal_2021.E2_S10.1.obj_rc	1	bus	9.637	9.372	1
0	Vani_etal_2021.E2_S10.1.obj_rc	2	driver	3.465	3.102	0
0	Vani_etal_2021.E2_S10.1.obj_rc	2	driver	3.32	3.23	1
0	Vani_etal_2021.E2_S10.1.obj_rc	2	driver	3.687	3.562	0
0	Vani_etal_2021.E2_S10.1.obj_rc	2	driver	3.964	3.148	1
0	Vani_etal_2021.E2_S10.1.obj_rc	3	that	5.467	5.315	0
0	Vani_etal_2021.E2_S10.1.obj_rc	3	that	5.47	5.378	1
0	Vani_etal_2021.E2_S10.1.obj_rc	3	that	5.52	5.335	0
0	Vani_etal_2021.E2_S10.1.obj_rc	3	that	5.49	5.199	1
0	Vani_etal_2021.E2_S10.1.obj_rc	4	the	4.745	4.969	0
0	Vani_etal_2021.E2_S10.1.obj_rc	4	the	4.851	4.872	1
0	Vani_etal_2021.E2_S10.1.obj_rc	4	the	4.777	4.81	0
0	Vani_etal_2021.E2_S10.1.obj_rc	4	the	4.85	4.794	1
0	Vani_etal_2021.E2_S10.1.obj_rc	5	kids	4.927	4.549	0
0	Vani_etal_2021.E2_S10.1.obj_rc	5	kids	5.014	4.662	1
0	Vani_etal_2021.E2_S10.1.obj_rc	5	kids	4.859	4.525	0
0	Vani_etal_2021.E2_S10.1.obj_rc	5	kids	4.824	4.791	1
0	Vani_etal_2021.E2_S10.1.obj_rc	6	followed	7.774	7.604	0
0	Vani_etal_2021.E2_S10.1.obj_rc	6	followed	7.779	7.819	1
0	Vani_etal_2021.E2_S10.1.obj_rc	6	followed	7.836	7.686	0
0	Vani_etal_2021.E2_S10.1.obj_rc	6	followed	7.938	7.91	1
1	Vani_etal_2021.E2_S10.1.embed	0	The	3.409	3.275	0
1	Vani_etal_2021.E2_S10.1.embed	0	The	3.285	3.179	1
1	Vani_etal_2021.E2_S10.1.embed	0	The	3.406	3.344	0
1	Vani_etal_2021.E2_S10.1.embed	0	The	3.436	3.142	1
1	Vani_etal_2021.E2_S10.1.embed	1	bus	9.577	9.169	0
1	Vani_etal_2021.E2_S10.1.embed	1	bus	9.287	9.256	1
1	Vani_etal_2021.E2_S10.1.embed	1	bus	9.644	9.167	0
1	Vani_etal_2021.E2_S10.1.embed	1	bus	9.734	9.364	1
1	Vani_etal_2021.E2_S10.1.embed	2	driver	3.638	3.39	0
1	Vani_etal_2021.E2_S10.1.embed	2	driver	3.841	3.368	1
