Sentence	SentenceID	Region	Word	Surprisal	SurprisalReweighted	Repetition
180	Staub_2010.E1.1.SRC	3	who	4.113	3.665	0
180	Staub_2010.E1.1.SRC	3	who	4.524	3.647	1
180	Staub_2010.E1.1.SRC	3	who	5.096	3.438	0
180	Staub_2010.E1.1.SRC	3	who	4.161	3.581	1
180	Staub_2010.E1.1.SRC	4	followed	7.83	7.57	0
180	Staub_2010.E1.1.SRC	4	followed	7.957	7.715	1
180	Staub_2010.E1.1.SRC	4	followed	7.706	6.881	0
180	Staub_2010.E1.1.SRC	4	followed	8.109	7.507	1
180	Staub_2010.E1.1.SRC	5	the	1.873	1.77	0
180	Staub_2010.E1.1.SRC	5	the	1.901	1.984	1
180	Staub_2010.E1.1.SRC	5	the	1.851	1.709	0
180	Staub_2010.E1.1.SRC	5	the	1.817	2.009	1
180	Staub_2010.E1.1.SRC	6	kids	10.279	8.858	0
180	Staub_2010.E1.1.SRC	6	kids	10.073	9.103	1
180	Staub_2010.E1.1.SRC	6	kids	10.067	9.558	0
180	Staub_2010.E1.1.SRC	6	kids	10.306	8.085	1
180	Staub_2010.E1.1.SRC	7	wondered	15.547	14.631	0
180	Staub_2010.E1.1.SRC	7	wondered	15.627	13.595	1
180	Staub_2010.E1.1.SRC	7	wondered	15.453	11.441	0
180	Staub_2010.E1.1.SRC	7	wondered	15.857	14.625	1
181	Staub_2010.E1.1.ORC	3	who	4.295	3.15	0
181	Staub_2010.E1.1.ORC	3	who	3.989	3.728	1
181	Staub_2010.E1.1.ORC	3	who	4.1	3.609	0
181	Staub_2010.E1.1.ORC	3	who	4.109	3.574	1
181	Staub_2010.E1.1.ORC	4	the	7.617	7.058	0
181	Staub_2010.E1.1.ORC	4	the	7.661	7.544	1
181	Staub_2010.E1.1.ORC	4	the	7.61	7.382	0
181	Staub_2010.E1.1.ORC	4	the	7.595	6.996	1
181	Staub_2010.E1.1.ORC	5	kids	8.318	6.627	0
181	Staub_2010.E1.1.ORC	5	kids	8.423	6.884	1
181	Staub_2010.E1.1.ORC	5	kids	8.528	6.667	0
181	Staub_2010.E1.1.ORC	5	kids	8.233	7.396	1
181	Staub_2010.E1.1.ORC	6	followed	9.12	8.823	0
181	Staub_2010.E1.1.ORC	6	followed	9.087	7.889	1
181	Staub_2010.E1.1.ORC	6	followed	8.954	7.826	0
181	Staub_2010.E1.1.ORC	6	followed	8.945	8.462	1
181	Staub_2010.E1.1.ORC	7	wondered	15.634	14.395	0
181	Staub_2010.E1.1.ORC	7	wondered	15.858	13.467	1
181	Staub_2010.E1.1.ORC	7	wondered	15.526	14.303	0
181	Staub_2010.E1.1.ORC	7	wondered	15.803	14.503	1
182	Staub_2010.E1.2.SRC	2	who	4.365	3.779	0
182	Staub_2010.E1.2.SRC	2	who	4.698	3.769	1
182	Staub_2010.E1.2.SRC	2	who	4.349	4.084	0
182	Staub_2010.E1.2.SRC	2	who	4.282	3.664	1
182	Staub_2010.E1.2.SRC	3	distracted	13.544	12.566	0
182	Staub_2010.E1.2.SRC	3	distracted	13.581	13.23	1
182	Staub_2010.E1.2.SRC	3	distracted	13.427	13.175	0
182	Staub_2010.E1.2.SRC	3	distracted	13.618	12.586	1
182	Staub_2010.E1.2.SRC	4	the	1.923	1.778	0
182	Staub_2010.E1.2.SRC	4	the	1.948	1.921	1
182	Staub_2010.E1.2.SRC	4	the	1.872	1.887	0
182	Staub_2010.E1.2.SRC	4	the	1.847	1.498	1
182	Staub_2010.E1.2.SRC	5	cameraman	9.313	8.323	0
182	Staub_2010.E1.2.SRC	5	cameraman	9.456	8.403	1
182	Staub_2010.E1.2.SRC	5	cameraman	9.133	8.807	0
182	Staub_2010.E1.2.SRC	5	cameraman	9.392	8.529	1
182	Staub_2010.E1.2.SRC	6	poured	15.464	14.363	0
182	Staub_2010.E1.2.SRC	6	poured	15.582	15.505	1
182	Staub_2010.E1.2.SRC	6	poured	15.369	14.833	0
182	Staub_2010.E1.2.SRC	6	poured	15.604	15.088	1
183	Staub_2010.E1.2.ORC	2	who	4.336	3.802	0
183	Staub_2010.E1.2.ORC	2	who	4.221	3.88	1
183	Staub_2010.E1.2.ORC	2	who	4.276	4.089	0
183	Staub_2010.E1.2.ORC	2	who	4.357	4.193	1
183	Staub_2010.E1.2.ORC	3	the	7.744	7.823	0
183	Staub_2010.E1.2.ORC	3	the	7.821	7.83	1
183	Staub_2010.E1.2.ORC	3	the	7.682	7.74	0
183	Staub_2010.E1.2.ORC	3	the	7.622	7.359	1
183	Staub_2010.E1.2.ORC	4	cameraman	10.853	9.533	0
183	Staub_2010.E1.2.ORC	4	cameraman	10.791	9.623	1
183	Staub_2010.E1.2.ORC	4	cameraman	10.771	10.287	0
183	Staub_2010.E1.2.ORC	4	cameraman	10.807	10.122	1
183	Staub_2010.E1.2.ORC	5	distracted	12.498	11.918	0
183	Staub_2010.E1.2.ORC	5	distracted	12.601	12.237	1
183	Staub_2010.E1.2.ORC	5	distracted	12.617	12.098	0
183	Staub_2010.E1.2.ORC	5	distracted	12.575	11.527	1
183	Staub_2010.E1.2.ORC	6	poured	15.022	14.599	0
183	Staub_2010.E1.2.ORC	6	poured	15.17	12.592	1
183	Staub_2010.E1.2.ORC	6	poured	15.446	14.959	0
183	Staub_2010.E1.2.ORC	6	poured	15.045	14.967	1
184	Staub_2010.E1.3.SRC	2	who	4.194	3.829	0
184	Staub_2010.E1.3.SRC	2	who	4.2	3.635	1
184	Staub_2010.E1.3.SRC	2	who	4.178	4.131	0
184	Staub_2010.E1.3.SRC	2	who	4.133	3.921	1
184	Staub_2010.E1.3.SRC	3	woke	10.312	9.36	0
184	Staub_2010.E1.3.SRC	3	woke	10.679	9.046	1
184	Staub_2010.E1.3.SRC	3	woke	9.89	9.579	0
184	Staub_2010.E1.3.SRC	3	woke	10.079	9.151	1
184	Staub_2010.E1.3.SRC	4	the	5.375	5.303	0
184	Staub_2010.E1.3.SRC	4	the	5.471	5.285	1
184	Staub_2010.E1.3.SRC	4	the	5.423	5.885	0
184	Staub_2010.E1.3.SRC	4	the	5.484	5.209	1
184	Staub_2010.E1.3.SRC	5	father	7.192	5.849	0
184	Staub_2010.E1.3.SRC	5	father	7.11	6.361	1
184	Staub_2010.E1.3.SRC	5	father	7.08	6.056	0
184	Staub_2010.E1.3.SRC	5	father	7.176	6.0	1
184	Staub_2010.E1.3.SRC	6	bothered	13.02	12.687	0
184	Staub_2010.E1.3.SRC	6	bothered	12.956	12.989	1
184	Staub_2010.E1.3.SRC	6	bothered	12.991	12.621	0
184	Staub_2010.E1.3.SRC	6	bothered	12.965	12.525	1
185	Staub_2010.E1.3.ORC	2	who	4.148	3.951	0
185	Staub_2010.E1.3.ORC	2	who	4.161	3.561	1
185	Staub_2010.E1.3.ORC	2	who	4.206	3.73	0
185	Staub_2010.E1.3.ORC	2	who	4.125	3.585	1
185	Staub_2010.E1.3.ORC	3	the	7.484	7.312	0
185	Staub_2010.E1.3.ORC	3	the	7.45	7.096	1
185	Staub_2010.E1.3.ORC	3	the	7.546	7.113	0
185	Staub_2010.E1.3.ORC	3	the	7.259	7.219	1
185	Staub_2010.E1.3.ORC	4	father	6.032	5.059	0
185	Staub_2010.E1.3.ORC	4	father	6.072	5.562	1
185	Staub_2010.E1.3.ORC	4	father	6.134	5.086	0
185	Staub_2010.E1.3.ORC	4	father	6.274	5.175	1
185	Staub_2010.E1.3.ORC	5	woke	11.876	11.083	0
185	Staub_2010.E1.3.ORC	5	woke	12.106	11.442	1
185	Staub_2010.E1.3.ORC	5	woke	12.962	11.235	0
185	Staub_2010.E1.3.ORC	5	woke	11.912	11.093	1
185	Staub_2010.E1.3.ORC	6	bothered	14.543	14.691	0
185	Staub_2010.E1.3.ORC	6	bothered	14.419	13.929	1
185	Staub_2010.E1.3.ORC	6	bothered	14.741	14.303	0
185	Staub_2010.E1.3.ORC	6	bothered	14.5	14.484	1
186	Staub_2010.E1.4.SRC	2	that	4.69	4.544	0
186	Staub_2010.E1.4.SRC	2	that	4.869	4.75	1
186	Staub_2010.E1.4.SRC	2	that	4.816	3.877	0
186	Staub_2010.E1.4.SRC	2	that	4.971	5.061	1
186	Staub_2010.E1.4.SRC	3	disliked	12.589	11.069	0
186	Staub_2010.E1.4.SRC	3	disliked	12.253	11.863	1
186	Staub_2010.E1.4.SRC	3	disliked	12.83	11.048	0
186	Staub_2010.E1.4.SRC	3	disliked	12.925	10.936	1
186	Staub_2010.E1.4.SRC	4	the	1.926	1.791	0
186	Staub_2010.E1.4.SRC	4	the	2.077	1.741	1
186	Staub_2010.E1.4.SRC	4	the	2.037	1.599	0
186	Staub_2010.E1.4.SRC	4	the	1.89	1.228	1
186	Staub_2010.E1.4.SRC	5	teacher	10.089	7.945	0
186	Staub_2010.E1.4.SRC	5	teacher	9.748	6.168	1
186	Staub_2010.E1.4.SRC	5	teacher	9.984	7.119	0
186	Staub_2010.E1.4.SRC	5	teacher	9.915	7.916	1
186	Staub_2010.E1.4.SRC	6	skimmed	18.225	16.32	0
186	Staub_2010.E1.4.SRC	6	skimmed	18.17	15.882	1
186	Staub_2010.E1.4.SRC	6	skimmed	18.091	16.326	0
186	Staub_2010.E1.4.SRC	6	skimmed	18.619	16.542	1
187	Staub_2010.E1.4.ORC	2	that	4.803	4.538	0
187	Staub_2010.E1.4.ORC	2	that	5.126	4.621	1
187	Staub_2010.E1.4.ORC	2	that	4.737	4.625	0
187	Staub_2010.E1.4.ORC	2	that	4.692	4.469	1
187	Staub_2010.E1.4.ORC	3	the	4.522	4.255	0
187	Staub_2010.E1.4.ORC	3	the	4.614	4.573	1
187	Staub_2010.E1.4.ORC	3	the	4.483	4.417	0
187	Staub_2010.E1.4.ORC	3	the	4.612	4.483	1
187	Staub_2010.E1.4.ORC	4	teacher	8.967	7.052	0
187	Staub_2010.E1.4.ORC	4	teacher	9.023	6.629	1
