Sentence	SentenceID	Region	Word	Surprisal	SurprisalReweighted	Repetition
0	RolandEtAl2021.1.src-noun	0	The	3.154	3.467	0
0	RolandEtAl2021.1.src-noun	0	The	3.155	3.153	1
0	RolandEtAl2021.1.src-noun	0	The	3.102	2.626	0
0	RolandEtAl2021.1.src-noun	0	The	3.095	3.032	1
0	RolandEtAl2021.1.src-noun	1	event	8.523	7.817	0
0	RolandEtAl2021.1.src-noun	1	event	8.482	7.614	1
0	RolandEtAl2021.1.src-noun	1	event	8.556	8.325	0
0	RolandEtAl2021.1.src-noun	1	event	8.541	7.92	1
0	RolandEtAl2021.1.src-noun	2	planner	11.648	8.621	0
0	RolandEtAl2021.1.src-noun	2	planner	11.429	9.34	1
0	RolandEtAl2021.1.src-noun	2	planner	12.31	9.615	0
0	RolandEtAl2021.1.src-noun	2	planner	11.458	8.532	1
0	RolandEtAl2021.1.src-noun	3	that	6.309	6.231	0
0	RolandEtAl2021.1.src-noun	3	that	6.276	5.938	1
0	RolandEtAl2021.1.src-noun	3	that	6.475	6.194	0
0	RolandEtAl2021.1.src-noun	3	that	6.165	6.198	1
0	RolandEtAl2021.1.src-noun	4	the	4.478	4.739	0
0	RolandEtAl2021.1.src-noun	4	the	4.36	4.092	1
0	RolandEtAl2021.1.src-noun	4	the	4.065	3.9	0
0	RolandEtAl2021.1.src-noun	4	the	4.35	4.34	1
0	RolandEtAl2021.1.src-noun	5	chef	11.834	10.326	0
0	RolandEtAl2021.1.src-noun	5	chef	11.599	10.405	1
0	RolandEtAl2021.1.src-noun	5	chef	11.953	10.168	0
0	RolandEtAl2021.1.src-noun	5	chef	11.913	10.137	1
0	RolandEtAl2021.1.src-noun	6	telephoned	15.238	13.093	0
0	RolandEtAl2021.1.src-noun	6	telephoned	16.118	14.113	1
0	RolandEtAl2021.1.src-noun	6	telephoned	15.672	13.129	0
0	RolandEtAl2021.1.src-noun	6	telephoned	15.177	13.592	1
0	RolandEtAl2021.1.src-noun	7	planned	12.35	12.002	0
0	RolandEtAl2021.1.src-noun	7	planned	12.597	12.278	1
0	RolandEtAl2021.1.src-noun	7	planned	11.857	11.817	0
0	RolandEtAl2021.1.src-noun	7	planned	12.287	11.845	1
0	RolandEtAl2021.1.src-noun	8	on	5.478	4.858	0
0	RolandEtAl2021.1.src-noun	8	on	5.287	4.89	1
0	RolandEtAl2021.1.src-noun	8	on	5.558	4.517	0
0	RolandEtAl2021.1.src-noun	8	on	5.543	5.077	1
0	RolandEtAl2021.1.src-noun	9	having	5.602	3.995	0
0	RolandEtAl2021.1.src-noun	9	having	5.672	4.231	1
0	RolandEtAl2021.1.src-noun	9	having	5.224	4.067	0
0	RolandEtAl2021.1.src-noun	9	having	5.169	3.914	1
0	RolandEtAl2021.1.src-noun	10	a	1.903	1.814	0
0	RolandEtAl2021.1.src-noun	10	a	1.823	1.59	1
0	RolandEtAl2021.1.src-noun	10	a	1.803	1.695	0
0	RolandEtAl2021.1.src-noun	10	a	1.825	1.674	1
0	RolandEtAl2021.1.src-noun	11	party.	12.414	10.675	0
0	RolandEtAl2021.1.src-noun	11	party.	12.867	10.936	1
0	RolandEtAl2021.1.src-noun	11	party.	13.503	9.934	0
0	RolandEtAl2021.1.src-noun	11	party.	12.842	9.748	1
1	RolandEtAl2021.1.orc-noun	0	The	3.165	2.927	0
1	RolandEtAl2021.1.orc-noun	0	The	2.998	2.954	1
1	RolandEtAl2021.1.orc-noun	0	The	3.093	2.912	0
1	RolandEtAl2021.1.orc-noun	0	The	3.114	2.908	1
1	RolandEtAl2021.1.orc-noun	1	event	8.531	8.43	0
1	RolandEtAl2021.1.orc-noun	1	event	8.542	7.986	1
1	RolandEtAl2021.1.orc-noun	1	event	8.519	7.739	0
1	RolandEtAl2021.1.orc-noun	1	event	8.435	8.018	1
1	RolandEtAl2021.1.orc-noun	2	planner	11.491	8.725	0
1	RolandEtAl2021.1.orc-noun	2	planner	11.285	8.604	1
1	RolandEtAl2021.1.orc-noun	2	planner	11.446	8.769	0
1	RolandEtAl2021.1.orc-noun	2	planner	11.335	9.246	1
1	RolandEtAl2021.1.orc-noun	3	that	6.415	6.219	0
1	RolandEtAl2021.1.orc-noun	3	that	6.407	6.218	1
1	RolandEtAl2021.1.orc-noun	3	that	6.458	6.282	0
1	RolandEtAl2021.1.orc-noun	3	that	6.279	6.011	1
1	RolandEtAl2021.1.orc-noun	4	telephoned	14.967	12.883	0
1	RolandEtAl2021.1.orc-noun	4	telephoned	14.071	12.779	1
1	RolandEtAl2021.1.orc-noun	4	telephoned	13.653	12.335	0
1	RolandEtAl2021.1.orc-noun	4	telephoned	14.065	12.877	1
1	RolandEtAl2021.1.orc-noun	5	the	2.338	2.511	0
1	RolandEtAl2021.1.orc-noun	5	the	2.333	2.064	1
1	RolandEtAl2021.1.orc-noun	5	the	2.334	2.333	0
1	RolandEtAl2021.1.orc-noun	5	the	2.389	2.074	1
1	RolandEtAl2021.1.orc-noun	6	chef	11.212	10.127	0
1	RolandEtAl2021.1.orc-noun	6	chef	11.024	10.41	1
1	RolandEtAl2021.1.orc-noun	6	chef	10.914	9.674	0
1	RolandEtAl2021.1.orc-noun	6	chef	11.467	10.035	1
1	RolandEtAl2021.1.orc-noun	7	planned	11.902	11.727	0
1	RolandEtAl2021.1.orc-noun	7	planned	11.766	11.639	1
1	RolandEtAl2021.1.orc-noun	7	planned	11.968	12.375	0
1	RolandEtAl2021.1.orc-noun	7	planned	12.012	12.084	1
