Sentence	SentenceID	Region	Word	Surprisal	SurprisalReweighted	Repetition
180	Staub_2010.E1.1.SRC	3	who	3.705	3.4	0
180	Staub_2010.E1.1.SRC	3	who	3.785	3.696	1
180	Staub_2010.E1.1.SRC	3	who	3.809	3.685	0
180	Staub_2010.E1.1.SRC	3	who	3.714	3.679	1
180	Staub_2010.E1.1.SRC	4	followed	7.473	7.313	0
180	Staub_2010.E1.1.SRC	4	followed	7.444	7.562	1
180	Staub_2010.E1.1.SRC	4	followed	7.445	7.278	0
180	Staub_2010.E1.1.SRC	4	followed	7.475	7.473	1
180	Staub_2010.E1.1.SRC	5	the	1.786	1.98	0
180	Staub_2010.E1.1.SRC	5	the	1.75	1.968	1
180	Staub_2010.E1.1.SRC	5	the	1.805	2.086	0
180	Staub_2010.E1.1.SRC	5	the	1.799	1.99	1
180	Staub_2010.E1.1.SRC	6	kids	6.326	5.976	0
180	Staub_2010.E1.1.SRC	6	kids	6.226	5.995	1
180	Staub_2010.E1.1.SRC	6	kids	6.216	5.839	0
180	Staub_2010.E1.1.SRC	6	kids	6.294	6.216	1
180	Staub_2010.E1.1.SRC	7	wondered	12.677	12.668	0
180	Staub_2010.E1.1.SRC	7	wondered	12.71	12.788	1
180	Staub_2010.E1.1.SRC	7	wondered	12.76	13.408	0
180	Staub_2010.E1.1.SRC	7	wondered	12.81	12.888	1
181	Staub_2010.E1.1.ORC	3	who	3.645	3.398	0
181	Staub_2010.E1.1.ORC	3	who	3.762	3.59	1
181	Staub_2010.E1.1.ORC	3	who	3.741	3.519	0
181	Staub_2010.E1.1.ORC	3	who	3.742	3.595	1
181	Staub_2010.E1.1.ORC	4	the	7.186	7.157	0
181	Staub_2010.E1.1.ORC	4	the	7.23	7.114	1
181	Staub_2010.E1.1.ORC	4	the	7.212	7.291	0
181	Staub_2010.E1.1.ORC	4	the	7.198	7.216	1
181	Staub_2010.E1.1.ORC	5	kids	5.02	4.752	0
181	Staub_2010.E1.1.ORC	5	kids	5.029	4.6	1
181	Staub_2010.E1.1.ORC	5	kids	4.967	4.615	0
181	Staub_2010.E1.1.ORC	5	kids	5.027	4.641	1
181	Staub_2010.E1.1.ORC	6	followed	7.84	7.778	0
181	Staub_2010.E1.1.ORC	6	followed	7.908	7.944	1
181	Staub_2010.E1.1.ORC	6	followed	7.864	7.76	0
181	Staub_2010.E1.1.ORC	6	followed	7.889	7.679	1
181	Staub_2010.E1.1.ORC	7	wondered	11.178	11.33	0
181	Staub_2010.E1.1.ORC	7	wondered	11.167	11.206	1
181	Staub_2010.E1.1.ORC	7	wondered	11.207	11.378	0
181	Staub_2010.E1.1.ORC	7	wondered	11.236	11.245	1
182	Staub_2010.E1.2.SRC	2	who	6.236	4.085	0
182	Staub_2010.E1.2.SRC	2	who	4.177	4.094	1
182	Staub_2010.E1.2.SRC	2	who	4.206	4.111	0
182	Staub_2010.E1.2.SRC	2	who	4.212	4.102	1
182	Staub_2010.E1.2.SRC	3	distracted	12.83	12.74	0
182	Staub_2010.E1.2.SRC	3	distracted	12.877	12.749	1
182	Staub_2010.E1.2.SRC	3	distracted	12.743	12.791	0
182	Staub_2010.E1.2.SRC	3	distracted	12.8	12.843	1
182	Staub_2010.E1.2.SRC	4	the	2.026	2.144	0
182	Staub_2010.E1.2.SRC	4	the	1.955	2.096	1
182	Staub_2010.E1.2.SRC	4	the	2.029	2.147	0
182	Staub_2010.E1.2.SRC	4	the	2.027	2.06	1
182	Staub_2010.E1.2.SRC	5	cameraman	8.054	7.609	0
