Sentence	SentenceID	Region	Word	Surprisal	SurprisalReweighted	Repetition
0	Staub_2010.E1.1.SRC	3	who	4.2	3.619	0
0	Staub_2010.E1.1.SRC	3	who	4.286	3.475	1
0	Staub_2010.E1.1.SRC	3	who	4.263	4.111	0
0	Staub_2010.E1.1.SRC	3	who	4.211	3.554	1
0	Staub_2010.E1.1.SRC	4	followed	7.991	7.604	0
0	Staub_2010.E1.1.SRC	4	followed	8.329	7.621	1
0	Staub_2010.E1.1.SRC	4	followed	8.219	7.0	0
0	Staub_2010.E1.1.SRC	4	followed	8.299	7.932	1
0	Staub_2010.E1.1.SRC	5	the	1.947	1.878	0
0	Staub_2010.E1.1.SRC	5	the	1.735	1.556	1
0	Staub_2010.E1.1.SRC	5	the	1.827	1.341	0
0	Staub_2010.E1.1.SRC	5	the	1.852	1.838	1
0	Staub_2010.E1.1.SRC	6	kids	10.74	9.644	0
0	Staub_2010.E1.1.SRC	6	kids	11.229	10.573	1
0	Staub_2010.E1.1.SRC	6	kids	10.386	8.788	0
0	Staub_2010.E1.1.SRC	6	kids	11.075	9.667	1
0	Staub_2010.E1.1.SRC	7	wondered	15.335	13.155	0
0	Staub_2010.E1.1.SRC	7	wondered	15.941	15.078	1
0	Staub_2010.E1.1.SRC	7	wondered	15.611	14.226	0
0	Staub_2010.E1.1.SRC	7	wondered	15.973	14.102	1
1	Staub_2010.E1.1.ORC	3	who	4.007	3.594	0
1	Staub_2010.E1.1.ORC	3	who	3.982	3.47	1
1	Staub_2010.E1.1.ORC	3	who	4.146	3.779	0
1	Staub_2010.E1.1.ORC	3	who	4.074	3.681	1
1	Staub_2010.E1.1.ORC	4	the	7.719	7.46	0
1	Staub_2010.E1.1.ORC	4	the	7.635	7.709	1
1	Staub_2010.E1.1.ORC	4	the	7.67	7.504	0
1	Staub_2010.E1.1.ORC	4	the	7.692	7.677	1
1	Staub_2010.E1.1.ORC	5	kids	8.852	6.998	0
1	Staub_2010.E1.1.ORC	5	kids	8.957	7.621	1
1	Staub_2010.E1.1.ORC	5	kids	8.86	7.001	0
1	Staub_2010.E1.1.ORC	5	kids	8.353	6.352	1
1	Staub_2010.E1.1.ORC	6	followed	9.618	8.407	0
1	Staub_2010.E1.1.ORC	6	followed	9.527	8.604	1
1	Staub_2010.E1.1.ORC	6	followed	9.672	9.341	0
1	Staub_2010.E1.1.ORC	6	followed	9.649	8.951	1
