Sentence	SentenceID	Region	Word	Surprisal	SurprisalReweighted	Repetition
0	RolandEtAl2021.1.src-noun	0	The	3.725	3.706	0
0	RolandEtAl2021.1.src-noun	0	The	3.695	3.601	1
0	RolandEtAl2021.1.src-noun	0	The	3.522	3.589	0
0	RolandEtAl2021.1.src-noun	0	The	3.642	3.76	1
0	RolandEtAl2021.1.src-noun	1	event	8.592	8.089	0
0	RolandEtAl2021.1.src-noun	1	event	8.371	8.427	1
0	RolandEtAl2021.1.src-noun	1	event	8.253	8.128	0
0	RolandEtAl2021.1.src-noun	1	event	8.14	8.088	1
0	RolandEtAl2021.1.src-noun	2	planner	9.089	7.987	0
0	RolandEtAl2021.1.src-noun	2	planner	8.902	8.142	1
0	RolandEtAl2021.1.src-noun	2	planner	8.591	7.92	0
0	RolandEtAl2021.1.src-noun	2	planner	9.007	7.989	1
0	RolandEtAl2021.1.src-noun	3	that	5.157	4.828	0
0	RolandEtAl2021.1.src-noun	3	that	5.185	4.98	1
0	RolandEtAl2021.1.src-noun	3	that	5.184	5.049	0
0	RolandEtAl2021.1.src-noun	3	that	5.087	4.854	1
0	RolandEtAl2021.1.src-noun	4	the	4.262	4.347	0
0	RolandEtAl2021.1.src-noun	4	the	4.152	4.287	1
0	RolandEtAl2021.1.src-noun	4	the	4.314	4.413	0
0	RolandEtAl2021.1.src-noun	4	the	4.187	4.324	1
0	RolandEtAl2021.1.src-noun	5	chef	9.786	9.874	0
0	RolandEtAl2021.1.src-noun	5	chef	10.971	10.744	1
0	RolandEtAl2021.1.src-noun	5	chef	10.457	10.63	0
0	RolandEtAl2021.1.src-noun	5	chef	10.44	9.934	1
0	RolandEtAl2021.1.src-noun	6	telephoned	14.13	14.366	0
0	RolandEtAl2021.1.src-noun	6	telephoned	14.536	14.128	1
0	RolandEtAl2021.1.src-noun	6	telephoned	14.38	14.105	0
0	RolandEtAl2021.1.src-noun	6	telephoned	14.515	14.564	1
0	RolandEtAl2021.1.src-noun	7	planned	9.582	9.522	0
0	RolandEtAl2021.1.src-noun	7	planned	9.62	9.329	1
0	RolandEtAl2021.1.src-noun	7	planned	8.932	8.907	0
0	RolandEtAl2021.1.src-noun	7	planned	9.085	8.886	1
0	RolandEtAl2021.1.src-noun	8	on	2.769	2.847	0
0	RolandEtAl2021.1.src-noun	8	on	2.86	2.722	1
0	RolandEtAl2021.1.src-noun	8	on	3.343	2.925	0
0	RolandEtAl2021.1.src-noun	8	on	3.173	2.965	1
0	RolandEtAl2021.1.src-noun	9	having	3.805	3.472	0
0	RolandEtAl2021.1.src-noun	9	having	2.916	2.284	1
0	RolandEtAl2021.1.src-noun	9	having	2.496	2.294	0
0	RolandEtAl2021.1.src-noun	9	having	2.844	2.093	1
0	RolandEtAl2021.1.src-noun	10	a	1.674	1.655	0
0	RolandEtAl2021.1.src-noun	10	a	1.741	1.807	1
0	RolandEtAl2021.1.src-noun	10	a	1.708	1.615	0
0	RolandEtAl2021.1.src-noun	10	a	1.774	1.721	1
0	RolandEtAl2021.1.src-noun	11	party.	8.102	7.665	0
0	RolandEtAl2021.1.src-noun	11	party.	8.063	7.486	1
0	RolandEtAl2021.1.src-noun	11	party.	7.745	7.76	0
0	RolandEtAl2021.1.src-noun	11	party.	8.292	7.38	1
1	RolandEtAl2021.1.orc-noun	0	The	3.893	3.952	0
1	RolandEtAl2021.1.orc-noun	0	The	3.844	3.766	1
1	RolandEtAl2021.1.orc-noun	0	The	3.857	3.767	0
1	RolandEtAl2021.1.orc-noun	0	The	3.627	3.602	1
1	RolandEtAl2021.1.orc-noun	1	event	7.866	7.961	0
1	RolandEtAl2021.1.orc-noun	1	event	8.289	7.935	1
1	RolandEtAl2021.1.orc-noun	1	event	8.065	8.063	0
1	RolandEtAl2021.1.orc-noun	1	event	8.268	8.042	1
1	RolandEtAl2021.1.orc-noun	2	planner	8.078	7.341	0
1	RolandEtAl2021.1.orc-noun	2	planner	9.622	8.203	1
1	RolandEtAl2021.1.orc-noun	2	planner	9.46	7.563	0
1	RolandEtAl2021.1.orc-noun	2	planner	8.645	8.089	1
1	RolandEtAl2021.1.orc-noun	3	that	4.894	4.647	0
1	RolandEtAl2021.1.orc-noun	3	that	4.976	4.955	1
1	RolandEtAl2021.1.orc-noun	3	that	5.036	4.946	0
1	RolandEtAl2021.1.orc-noun	3	that	5.103	4.798	1
1	RolandEtAl2021.1.orc-noun	4	telephoned	15.238	15.02	0
1	RolandEtAl2021.1.orc-noun	4	telephoned	14.606	14.664	1
1	RolandEtAl2021.1.orc-noun	4	telephoned	14.614	14.101	0
1	RolandEtAl2021.1.orc-noun	4	telephoned	14.28	15.037	1
1	RolandEtAl2021.1.orc-noun	5	the	2.586	2.672	0
1	RolandEtAl2021.1.orc-noun	5	the	2.99	3.018	1
1	RolandEtAl2021.1.orc-noun	5	the	2.833	2.963	0
1	RolandEtAl2021.1.orc-noun	5	the	2.809	2.809	1
1	RolandEtAl2021.1.orc-noun	6	chef	8.682	8.478	0
