Sentence	SentenceID	Region	Word	Surprisal	SurprisalReweighted	Repetition
0	Vani_etal_2021.E1.65.filler	0	Cindy	13.285	13.127	0
0	Vani_etal_2021.E1.65.filler	0	Cindy	13.376	12.614	1
0	Vani_etal_2021.E1.65.filler	0	Cindy	13.387	12.755	0
0	Vani_etal_2021.E1.65.filler	0	Cindy	13.482	12.951	1
0	Vani_etal_2021.E1.65.filler	1	treated	11.11	10.694	0
0	Vani_etal_2021.E1.65.filler	1	treated	11.131	11.191	1
0	Vani_etal_2021.E1.65.filler	1	treated	11.171	11.225	0
0	Vani_etal_2021.E1.65.filler	1	treated	11.34	11.03	1
0	Vani_etal_2021.E1.65.filler	2	herself	4.632	4.301	0
0	Vani_etal_2021.E1.65.filler	2	herself	4.596	4.381	1
0	Vani_etal_2021.E1.65.filler	2	herself	4.528	4.165	0
0	Vani_etal_2021.E1.65.filler	2	herself	4.386	3.814	1
0	Vani_etal_2021.E1.65.filler	3	to	0.855	0.846	0
0	Vani_etal_2021.E1.65.filler	3	to	0.88	0.757	1
0	Vani_etal_2021.E1.65.filler	3	to	0.875	0.904	0
0	Vani_etal_2021.E1.65.filler	3	to	0.923	0.794	1
0	Vani_etal_2021.E1.65.filler	4	a	0.856	0.779	0
0	Vani_etal_2021.E1.65.filler	4	a	0.863	0.883	1
0	Vani_etal_2021.E1.65.filler	4	a	0.858	0.861	0
0	Vani_etal_2021.E1.65.filler	4	a	0.881	0.883	1
0	Vani_etal_2021.E1.65.filler	5	vacation	7.76	7.602	0
0	Vani_etal_2021.E1.65.filler	5	vacation	7.357	6.743	1
0	Vani_etal_2021.E1.65.filler	5	vacation	7.415	7.477	0
0	Vani_etal_2021.E1.65.filler	5	vacation	6.527	6.008	1
0	Vani_etal_2021.E1.65.filler	6	in	2.051	1.792	0
0	Vani_etal_2021.E1.65.filler	6	in	1.916	1.762	1
0	Vani_etal_2021.E1.65.filler	6	in	1.848	2.19	0
0	Vani_etal_2021.E1.65.filler	6	in	1.835	1.643	1
0	Vani_etal_2021.E1.65.filler	7	China	6.146	5.788	0
0	Vani_etal_2021.E1.65.filler	7	China	6.218	6.203	1
0	Vani_etal_2021.E1.65.filler	7	China	6.184	5.868	0
0	Vani_etal_2021.E1.65.filler	7	China	6.123	6.012	1
0	Vani_etal_2021.E1.65.filler	8	and	3.325	2.669	0
