Sentence	SentenceID	Region	Word	Surprisal	SurprisalReweighted	Repetition
0	Vani_etal_2021.E1.65.filler	0	Cindy	13.359	12.293	0
0	Vani_etal_2021.E1.65.filler	0	Cindy	13.39	12.845	1
0	Vani_etal_2021.E1.65.filler	0	Cindy	13.107	12.32	0
0	Vani_etal_2021.E1.65.filler	0	Cindy	13.362	12.257	1
0	Vani_etal_2021.E1.65.filler	1	treated	11.288	11.086	0
0	Vani_etal_2021.E1.65.filler	1	treated	11.415	11.62	1
0	Vani_etal_2021.E1.65.filler	1	treated	11.741	10.84	0
0	Vani_etal_2021.E1.65.filler	1	treated	11.716	11.01	1
0	Vani_etal_2021.E1.65.filler	2	herself	5.254	4.77	0
0	Vani_etal_2021.E1.65.filler	2	herself	4.829	4.639	1
0	Vani_etal_2021.E1.65.filler	2	herself	5.017	4.775	0
0	Vani_etal_2021.E1.65.filler	2	herself	5.082	5.044	1
0	Vani_etal_2021.E1.65.filler	3	to	0.903	0.756	0
0	Vani_etal_2021.E1.65.filler	3	to	0.832	0.724	1
0	Vani_etal_2021.E1.65.filler	3	to	0.829	0.831	0
0	Vani_etal_2021.E1.65.filler	3	to	0.908	0.591	1
0	Vani_etal_2021.E1.65.filler	4	a	2.093	1.368	0
0	Vani_etal_2021.E1.65.filler	4	a	1.122	1.387	1
0	Vani_etal_2021.E1.65.filler	4	a	0.876	0.793	0
0	Vani_etal_2021.E1.65.filler	4	a	2.187	1.874	1
0	Vani_etal_2021.E1.65.filler	5	vacation	8.012	6.494	0
0	Vani_etal_2021.E1.65.filler	5	vacation	9.077	7.623	1
0	Vani_etal_2021.E1.65.filler	5	vacation	7.825	7.441	0
0	Vani_etal_2021.E1.65.filler	5	vacation	8.287	7.286	1
0	Vani_etal_2021.E1.65.filler	6	in	3.795	3.193	0
0	Vani_etal_2021.E1.65.filler	6	in	5.251	4.038	1
0	Vani_etal_2021.E1.65.filler	6	in	4.181	2.643	0
0	Vani_etal_2021.E1.65.filler	6	in	4.063	2.582	1
0	Vani_etal_2021.E1.65.filler	7	China	6.613	5.878	0
0	Vani_etal_2021.E1.65.filler	7	China	6.477	6.539	1
0	Vani_etal_2021.E1.65.filler	7	China	7.268	5.784	0
0	Vani_etal_2021.E1.65.filler	7	China	6.518	5.541	1
0	Vani_etal_2021.E1.65.filler	8	and	3.181	2.85	0
0	Vani_etal_2021.E1.65.filler	8	and	3.231	2.898	1
0	Vani_etal_2021.E1.65.filler	8	and	3.133	3.2	0
0	Vani_etal_2021.E1.65.filler	8	and	3.135	3.055	1
0	Vani_etal_2021.E1.65.filler	9	several	8.055	7.339	0
0	Vani_etal_2021.E1.65.filler	9	several	8.195	8.085	1
0	Vani_etal_2021.E1.65.filler	9	several	8.019	6.969	0
0	Vani_etal_2021.E1.65.filler	9	several	7.934	8.037	1
0	Vani_etal_2021.E1.65.filler	10	other	2.351	1.161	0
0	Vani_etal_2021.E1.65.filler	10	other	2.436	2.088	1
0	Vani_etal_2021.E1.65.filler	10	other	2.427	2.257	0
0	Vani_etal_2021.E1.65.filler	10	other	2.616	2.308	1
0	Vani_etal_2021.E1.65.filler	11	Asian	5.789	4.084	0
0	Vani_etal_2021.E1.65.filler	11	Asian	6.181	3.704	1
0	Vani_etal_2021.E1.65.filler	11	Asian	4.473	2.842	0
0	Vani_etal_2021.E1.65.filler	11	Asian	4.83	3.538	1
0	Vani_etal_2021.E1.65.filler	12	countries	3.377	1.43	0
0	Vani_etal_2021.E1.65.filler	12	countries	3.136	1.122	1
0	Vani_etal_2021.E1.65.filler	12	countries	1.251	0.27	0
0	Vani_etal_2021.E1.65.filler	12	countries	2.061	1.354	1
1	Vani_etal_2021.E1.58.filler	0	Todd	12.849	12.101	0
1	Vani_etal_2021.E1.58.filler	0	Todd	12.81	11.622	1
1	Vani_etal_2021.E1.58.filler	0	Todd	12.747	12.667	0
1	Vani_etal_2021.E1.58.filler	0	Todd	12.774	11.977	1
1	Vani_etal_2021.E1.58.filler	1	wanted	8.763	8.657	0
1	Vani_etal_2021.E1.58.filler	1	wanted	9.083	8.812	1
1	Vani_etal_2021.E1.58.filler	1	wanted	8.509	8.311	0
1	Vani_etal_2021.E1.58.filler	1	wanted	8.812	8.628	1
1	Vani_etal_2021.E1.58.filler	2	to	0.617	0.578	0
1	Vani_etal_2021.E1.58.filler	2	to	0.57	0.522	1
1	Vani_etal_2021.E1.58.filler	2	to	0.628	0.488	0
1	Vani_etal_2021.E1.58.filler	2	to	0.576	0.513	1
1	Vani_etal_2021.E1.58.filler	3	be	3.608	2.492	0
1	Vani_etal_2021.E1.58.filler	3	be	3.167	2.778	1
1	Vani_etal_2021.E1.58.filler	3	be	3.524	2.907	0
1	Vani_etal_2021.E1.58.filler	3	be	3.055	2.938	1
1	Vani_etal_2021.E1.58.filler	4	a	2.579	2.524	0
1	Vani_etal_2021.E1.58.filler	4	a	2.76	2.43	1
1	Vani_etal_2021.E1.58.filler	4	a	2.646	2.39	0
1	Vani_etal_2021.E1.58.filler	4	a	2.695	2.288	1
1	Vani_etal_2021.E1.58.filler	5	barber	11.625	9.822	0
1	Vani_etal_2021.E1.58.filler	5	barber	10.004	8.688	1
1	Vani_etal_2021.E1.58.filler	5	barber	11.12	9.234	0
1	Vani_etal_2021.E1.58.filler	5	barber	11.783	10.101	1
1	Vani_etal_2021.E1.58.filler	6	but	5.367	5.254	0
1	Vani_etal_2021.E1.58.filler	6	but	5.767	4.386	1
1	Vani_etal_2021.E1.58.filler	6	but	5.796	3.782	0
1	Vani_etal_2021.E1.58.filler	6	but	5.016	3.889	1
1	Vani_etal_2021.E1.58.filler	7	his	6.017	4.072	0
1	Vani_etal_2021.E1.58.filler	7	his	6.022	4.503	1
1	Vani_etal_2021.E1.58.filler	7	his	5.321	3.817	0
1	Vani_etal_2021.E1.58.filler	7	his	5.875	3.746	1
1	Vani_etal_2021.E1.58.filler	8	shaky	13.229	12.577	0
1	Vani_etal_2021.E1.58.filler	8	shaky	12.827	12.248	1
1	Vani_etal_2021.E1.58.filler	8	shaky	12.88	11.893	0
1	Vani_etal_2021.E1.58.filler	8	shaky	12.611	12.51	1
1	Vani_etal_2021.E1.58.filler	9	hands	4.163	3.831	0
1	Vani_etal_2021.E1.58.filler	9	hands	4.344	3.545	1
1	Vani_etal_2021.E1.58.filler	9	hands	4.1	3.338	0
1	Vani_etal_2021.E1.58.filler	9	hands	4.115	3.484	1
1	Vani_etal_2021.E1.58.filler	10	prevented	7.959	6.636	0
1	Vani_etal_2021.E1.58.filler	10	prevented	7.133	5.325	1
1	Vani_etal_2021.E1.58.filler	10	prevented	9.668	6.748	0
1	Vani_etal_2021.E1.58.filler	10	prevented	8.316	7.175	1
1	Vani_etal_2021.E1.58.filler	11	him	1.45	0.736	0
1	Vani_etal_2021.E1.58.filler	11	him	1.847	0.764	1
1	Vani_etal_2021.E1.58.filler	11	him	1.322	0.389	0
1	Vani_etal_2021.E1.58.filler	11	him	1.326	0.507	1
1	Vani_etal_2021.E1.58.filler	12	from	0.155	0.104	0
1	Vani_etal_2021.E1.58.filler	12	from	0.182	0.211	1
1	Vani_etal_2021.E1.58.filler	12	from	0.2	0.151	0
1	Vani_etal_2021.E1.58.filler	12	from	0.157	0.143	1
1	Vani_etal_2021.E1.58.filler	13	becoming	6.978	6.327	0
1	Vani_etal_2021.E1.58.filler	13	becoming	6.322	5.879	1
1	Vani_etal_2021.E1.58.filler	13	becoming	6.069	5.446	0
1	Vani_etal_2021.E1.58.filler	13	becoming	6.275	5.878	1
