Sentence	SentenceID	Region	Word	Surprisal	SurprisalReweighted	Repetition
180	Staub_2010.E1.1.SRC	3	who	4.158	3.012	0
180	Staub_2010.E1.1.SRC	3	who	4.167	3.707	1
180	Staub_2010.E1.1.SRC	3	who	3.999	3.509	0
180	Staub_2010.E1.1.SRC	3	who	4.023	3.754	1
180	Staub_2010.E1.1.SRC	4	followed	8.08	7.645	0
180	Staub_2010.E1.1.SRC	4	followed	7.921	6.976	1
180	Staub_2010.E1.1.SRC	4	followed	8.507	7.858	0
180	Staub_2010.E1.1.SRC	4	followed	8.32	7.686	1
180	Staub_2010.E1.1.SRC	5	the	1.779	2.066	0
180	Staub_2010.E1.1.SRC	5	the	1.789	1.553	1
180	Staub_2010.E1.1.SRC	5	the	1.883	1.789	0
180	Staub_2010.E1.1.SRC	5	the	1.745	1.728	1
180	Staub_2010.E1.1.SRC	6	kids	10.389	9.405	0
180	Staub_2010.E1.1.SRC	6	kids	11.026	9.895	1
180	Staub_2010.E1.1.SRC	6	kids	10.006	8.416	0
180	Staub_2010.E1.1.SRC	6	kids	10.753	10.128	1
180	Staub_2010.E1.1.SRC	7	wondered	15.793	13.899	0
180	Staub_2010.E1.1.SRC	7	wondered	16.009	14.226	1
180	Staub_2010.E1.1.SRC	7	wondered	15.7	12.269	0
180	Staub_2010.E1.1.SRC	7	wondered	15.531	13.051	1
181	Staub_2010.E1.1.ORC	3	who	4.078	3.484	0
181	Staub_2010.E1.1.ORC	3	who	4.236	3.712	1
181	Staub_2010.E1.1.ORC	3	who	4.126	3.378	0
181	Staub_2010.E1.1.ORC	3	who	4.133	3.929	1
181	Staub_2010.E1.1.ORC	4	the	7.687	7.779	0
181	Staub_2010.E1.1.ORC	4	the	7.615	7.448	1
181	Staub_2010.E1.1.ORC	4	the	7.645	7.283	0
181	Staub_2010.E1.1.ORC	4	the	7.76	7.432	1
181	Staub_2010.E1.1.ORC	5	kids	8.727	7.619	0
181	Staub_2010.E1.1.ORC	5	kids	8.864	7.95	1
181	Staub_2010.E1.1.ORC	5	kids	8.386	6.38	0
181	Staub_2010.E1.1.ORC	5	kids	8.961	7.167	1
181	Staub_2010.E1.1.ORC	6	followed	9.495	8.976	0
181	Staub_2010.E1.1.ORC	6	followed	9.148	8.127	1
181	Staub_2010.E1.1.ORC	6	followed	9.438	8.485	0
181	Staub_2010.E1.1.ORC	6	followed	9.416	7.597	1
181	Staub_2010.E1.1.ORC	7	wondered	15.808	13.767	0
181	Staub_2010.E1.1.ORC	7	wondered	17.073	16.15	1
181	Staub_2010.E1.1.ORC	7	wondered	17.413	17.082	0
181	Staub_2010.E1.1.ORC	7	wondered	16.519	15.9	1
182	Staub_2010.E1.2.SRC	2	who	4.393	4.269	0
182	Staub_2010.E1.2.SRC	2	who	4.255	3.897	1
182	Staub_2010.E1.2.SRC	2	who	4.591	4.08	0
182	Staub_2010.E1.2.SRC	2	who	4.316	4.214	1
182	Staub_2010.E1.2.SRC	3	distracted	13.839	12.895	0
182	Staub_2010.E1.2.SRC	3	distracted	13.498	11.943	1
182	Staub_2010.E1.2.SRC	3	distracted	13.912	13.047	0
182	Staub_2010.E1.2.SRC	3	distracted	13.84	13.411	1
182	Staub_2010.E1.2.SRC	4	the	2.006	1.965	0
182	Staub_2010.E1.2.SRC	4	the	1.935	1.911	1
182	Staub_2010.E1.2.SRC	4	the	2.048	1.811	0
182	Staub_2010.E1.2.SRC	4	the	1.901	1.892	1
182	Staub_2010.E1.2.SRC	5	cameraman	10.043	8.299	0
